id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF
Asahan_2023-11-23T06:00:00,Asahan,2023-11-23 06:00:00,60,Hujan Ringan,80,29,84
Asahan_2023-11-23T12:00:00,Asahan,2023-11-23 12:00:00,3,Berawan,85,25,77
Asahan_2023-11-23T18:00:00,Asahan,2023-11-23 18:00:00,1,Cerah Berawan,90,23,73
Asmat_2023-11-23T00:00:00,Asmat,2023-11-23 00:00:00,1,Cerah Berawan,70,27,81
Asmat_2023-11-23T06:00:00,Asmat,2023-11-23 06:00:00,3,Berawan,70,31,88
Asmat_2023-11-23T12:00:00,Asmat,2023-11-23 12:00:00,3,Berawan,85,26,79
Asmat_2023-11-23T18:00:00,Asmat,2023-11-23 18:00:00,63,Hujan Lebat,95,23,73
Badung_2023-11-23T00:00:00,Badung,2023-11-23 00:00:00,1,Cerah Berawan,75,27,81
Badung_2023-11-23T06:00:00,Badung,2023-11-23 06:00:00,3,Berawan,65,32,90
Badung_2023-11-23T12:00:00,Badung,2023-11-23 12:00:00,1,Cerah Berawan,80,28,82
Badung_2023-11-23T18:00:00,Badung,2023-11-23 18:00:00,1,Cerah Berawan,90,26,79
Balangan_2023-11-23T00:00:00,Balangan,2023-11-23 00:00:00,3,Berawan,85,27,81
Balangan_2023-11-23T06:00:00,Balangan,2023-11-23 06:00:00,3,Berawan,65,32,90
Balangan_2023-11-23T12:00:00,Balangan,2023-11-23 12:00:00,60,Hujan Ringan,85,26,79
Balangan_2023-11-23T18:00:00,Balangan,2023-11-23 18:00:00,1,Cerah Berawan,95,24,75
Balikpapan_2023-11-23T00:00:00,Balikpapan,2023-11-23 00:00:00,3,Berawan,90,27,81
Balikpapan_2023-11-23T06:00:00,Balikpapan,2023-11-23 06:00:00,3,Berawan,75,30,86
Balikpapan_2023-11-23T12:00:00,Balikpapan,2023-11-23 12:00:00,61,Hujan Sedang,90,26,79
Balikpapan_2023-11-23T18:00:00,Balikpapan,2023-11-23 18:00:00,45,Berkabut,100,23,73
Banda Aceh_2023-11-23T00:00:00,Banda Aceh,2023-11-23 00:00:00,60,Hujan Ringan,95,24,75
Banda Aceh_2023-11-23T06:00:00,Banda Aceh,2023-11-23 06:00:00,95,Hujan Petir,65,29,84
Banda Aceh_2023-11-23T12:00:00,Banda Aceh,2023-11-23 12:00:00,3,Berawan,90,25,77
Banda Aceh_2023-11-23T18:00:00,Banda Aceh,2023-11-23 18:00:00,3,Berawan,95,24,75
Bandar Lampung_2023-11-23T00:00:00,Bandar Lampung,2023-11-23 00:00:00,3,Berawan,85,26,79
Bandar Lampung_2023-11-23T06:00:00,Bandar Lampung,2023-11-23 06:00:00,1,Cerah Berawan,60,31,88
Bandar Lampung_2023-11-23T12:00:00,Bandar Lampung,2023-11-23 12:00:00,61,Hujan Sedang,85,26,79
Bandar Lampung_2023-11-23T18:00:00,Bandar Lampung,2023-11-23 18:00:00,3,Berawan,95,24,75
Bandung Barat_2023-11-23T00:00:00,Bandung Barat,2023-11-23 00:00:00,1,Cerah Berawan,85,22,72
Bandung Barat_2023-11-23T06:00:00,Bandung Barat,2023-11-23 06:00:00,61,Hujan Sedang,75,28,82
Bandung Barat_2023-11-23T12:00:00,Bandung Barat,2023-11-23 12:00:00,1,Cerah Berawan,95,17,63
Bandung Barat_2023-11-23T18:00:00,Bandung Barat,2023-11-23 18:00:00,3,Berawan,90,16,61
Bandung_2023-11-23T00:00:00,Bandung,2023-11-23 00:00:00,1,Cerah Berawan,85,23,73
Bandung_2023-11-23T06:00:00,Bandung,2023-11-23 06:00:00,61,Hujan Sedang,75,30,86
Bandung_2023-11-23T12:00:00,Bandung,2023-11-23 12:00:00,60,Hujan Ringan,90,22,72
Bandung_2023-11-23T18:00:00,Bandung,2023-11-23 18:00:00,3,Berawan,90,19,66
Banggai Kepulauan_2023-11-23T00:00:00,Banggai Kepulauan,2023-11-23 00:00:00,1,Cerah Berawan,85,28,82
Banggai Kepulauan_2023-11-23T06:00:00,Banggai Kepulauan,2023-11-23 06:00:00,3,Berawan,70,34,93
Banggai Kepulauan_2023-11-23T12:00:00,Banggai Kepulauan,2023-11-23 12:00:00,1,Cerah Berawan,95,25,77
Banggai Kepulauan_2023-11-23T18:00:00,Banggai Kepulauan,2023-11-23 18:00:00,60,Hujan Ringan,95,24,75
Banggai_2023-11-23T00:00:00,Banggai,2023-11-23 00:00:00,1,Cerah Berawan,85,26,79
Banggai_2023-11-23T06:00:00,Banggai,2023-11-23 06:00:00,1,Cerah Berawan,75,33,91
Banggai_2023-11-23T12:00:00,Banggai,2023-11-23 12:00:00,1,Cerah Berawan,95,23,73
Banggai_2023-11-23T18:00:00,Banggai,2023-11-23 18:00:00,1,Cerah Berawan,95,22,72
Bangka Barat_2023-11-23T00:00:00,Bangka Barat,2023-11-23 00:00:00,60,Hujan Ringan,90,27,81
Bangka Barat_2023-11-23T06:00:00,Bangka Barat,2023-11-23 06:00:00,95,Hujan Petir,65,31,88
Bangka Barat_2023-11-23T12:00:00,Bangka Barat,2023-11-23 12:00:00,60,Hujan Ringan,95,25,77
Bangka Barat_2023-11-23T18:00:00,Bangka Barat,2023-11-23 18:00:00,61,Hujan Sedang,100,23,73
Bangka Selatan_2023-11-23T00:00:00,Bangka Selatan,2023-11-23 00:00:00,3,Berawan,95,25,77
Bangka Selatan_2023-11-23T06:00:00,Bangka Selatan,2023-11-23 06:00:00,61,Hujan Sedang,70,30,86
Bangka Selatan_2023-11-23T12:00:00,Bangka Selatan,2023-11-23 12:00:00,60,Hujan Ringan,95,25,77
Bangka Selatan_2023-11-23T18:00:00,Bangka Selatan,2023-11-23 18:00:00,60,Hujan Ringan,100,23,73
Bangka Tengah_2023-11-23T00:00:00,Bangka Tengah,2023-11-23 00:00:00,95,Hujan Petir,90,26,79
Bangka Tengah_2023-11-23T06:00:00,Bangka Tengah,2023-11-23 06:00:00,60,Hujan Ringan,70,30,86
Bangka Tengah_2023-11-23T12:00:00,Bangka Tengah,2023-11-23 12:00:00,60,Hujan Ringan,90,26,79
Bangka Tengah_2023-11-23T18:00:00,Bangka Tengah,2023-11-23 18:00:00,60,Hujan Ringan,95,24,75
Bangka_2023-11-23T00:00:00,Bangka,2023-11-23 00:00:00,3,Berawan,95,25,77
Bangka_2023-11-23T06:00:00,Bangka,2023-11-23 06:00:00,60,Hujan Ringan,70,31,88
Bangka_2023-11-23T12:00:00,Bangka,2023-11-23 12:00:00,60,Hujan Ringan,95,25,77
Bangka_2023-11-23T18:00:00,Bangka,2023-11-23 18:00:00,95,Hujan Petir,100,24,75
Bangkalan_2023-11-23T00:00:00,Bangkalan,2023-11-23 00:00:00,1,Cerah Berawan,75,28,82
Bangkalan_2023-11-23T06:00:00,Bangkalan,2023-11-23 06:00:00,95,Hujan Petir,55,35,95
Bangkalan_2023-11-23T12:00:00,Bangkalan,2023-11-23 12:00:00,1,Cerah Berawan,85,29,84
Bangkalan_2023-11-23T18:00:00,Bangkalan,2023-11-23 18:00:00,3,Berawan,85,27,81
Bangli_2023-11-23T00:00:00,Bangli,2023-11-23 00:00:00,1,Cerah Berawan,80,26,79
Bangli_2023-11-23T06:00:00,Bangli,2023-11-23 06:00:00,60,Hujan Ringan,70,31,88
Bangli_2023-11-23T12:00:00,Bangli,2023-11-23 12:00:00,1,Cerah Berawan,85,27,81
Bangli_2023-11-23T18:00:00,Bangli,2023-11-23 18:00:00,1,Cerah Berawan,95,25,77
Banjar_2023-11-23T00:00:00,Banjar,2023-11-23 00:00:00,1,Cerah Berawan,85,26,79
Banjar_2023-11-23T06:00:00,Banjar,2023-11-23 06:00:00,60,Hujan Ringan,65,33,91
Banjar_2023-11-23T12:00:00,Banjar,2023-11-23 12:00:00,3,Berawan,85,26,79
Banjar_2023-11-23T18:00:00,Banjar,2023-11-23 18:00:00,3,Berawan,95,24,75
Banjarbaru_2023-11-23T00:00:00,Banjarbaru,2023-11-23 00:00:00,3,Berawan,85,27,81
Banjarbaru_2023-11-23T06:00:00,Banjarbaru,2023-11-23 06:00:00,3,Berawan,65,32,90
Banjarbaru_2023-11-23T12:00:00,Banjarbaru,2023-11-23 12:00:00,3,Berawan,85,26,79
Banjarbaru_2023-11-23T18:00:00,Banjarbaru,2023-11-23 18:00:00,3,Berawan,95,24,75
Banjarmasin_2023-11-23T00:00:00,Banjarmasin,2023-11-23 00:00:00,3,Berawan,85,27,81
Banjarmasin_2023-11-23T06:00:00,Banjarmasin,2023-11-23 06:00:00,3,Berawan,65,32,90
Banjarmasin_2023-11-23T12:00:00,Banjarmasin,2023-11-23 12:00:00,3,Berawan,85,26,79
Banjarmasin_2023-11-23T18:00:00,Banjarmasin,2023-11-23 18:00:00,3,Berawan,95,24,75
Banjarnegara_2023-11-23T00:00:00,Banjarnegara,2023-11-23 00:00:00,4,Berawan Tebal,85,25,77
Banjarnegara_2023-11-23T06:00:00,Banjarnegara,2023-11-23 06:00:00,61,Hujan Sedang,60,31,88
Banjarnegara_2023-11-23T12:00:00,Banjarnegara,2023-11-23 12:00:00,4,Berawan Tebal,85,26,79
Banjarnegara_2023-11-23T18:00:00,Banjarnegara,2023-11-23 18:00:00,3,Berawan,90,24,75
Bantaeng_2023-11-23T00:00:00,Bantaeng,2023-11-23 00:00:00,1,Cerah Berawan,70,28,82
Bantaeng_2023-11-23T06:00:00,Bantaeng,2023-11-23 06:00:00,60,Hujan Ringan,65,33,91
Bantaeng_2023-11-23T12:00:00,Bantaeng,2023-11-23 12:00:00,3,Berawan,75,28,82
Bantaeng_2023-11-23T18:00:00,Bantaeng,2023-11-23 18:00:00,3,Berawan,90,25,77
Bantul_2023-11-23T00:00:00,Bantul,2023-11-23 00:00:00,3,Berawan,85,26,79
Bantul_2023-11-23T06:00:00,Bantul,2023-11-23 06:00:00,3,Berawan,60,31,88
Bantul_2023-11-23T12:00:00,Bantul,2023-11-23 12:00:00,60,Hujan Ringan,80,28,82
Bantul_2023-11-23T18:00:00,Bantul,2023-11-23 18:00:00,3,Berawan,95,26,79
Banyuasin_2023-11-23T00:00:00,Banyuasin,2023-11-23 00:00:00,1,Cerah Berawan,100,25,77
Banyuasin_2023-11-23T06:00:00,Banyuasin,2023-11-23 06:00:00,61,Hujan Sedang,70,31,88
Banyuasin_2023-11-23T12:00:00,Banyuasin,2023-11-23 12:00:00,3,Berawan,95,25,77
Banyuasin_2023-11-23T18:00:00,Banyuasin,2023-11-23 18:00:00,61,Hujan Sedang,100,24,75
Banyumas_2023-11-23T00:00:00,Banyumas,2023-11-23 00:00:00,4,Berawan Tebal,85,26,79
Banyumas_2023-11-23T06:00:00,Banyumas,2023-11-23 06:00:00,61,Hujan Sedang,60,31,88
Banyumas_2023-11-23T12:00:00,Banyumas,2023-11-23 12:00:00,4,Berawan Tebal,80,27,81
Banyumas_2023-11-23T18:00:00,Banyumas,2023-11-23 18:00:00,3,Berawan,90,25,77
Banyuwangi_2023-11-23T00:00:00,Banyuwangi,2023-11-23 00:00:00,1,Cerah Berawan,80,27,81
Banyuwangi_2023-11-23T06:00:00,Banyuwangi,2023-11-23 06:00:00,1,Cerah Berawan,55,32,90
Banyuwangi_2023-11-23T12:00:00,Banyuwangi,2023-11-23 12:00:00,3,Berawan,80,26,79
Banyuwangi_2023-11-23T18:00:00,Banyuwangi,2023-11-23 18:00:00,1,Cerah Berawan,85,25,77
Barito Kuala_2023-11-23T00:00:00,Barito Kuala,2023-11-23 00:00:00,3,Berawan,85,27,81
Barito Kuala_2023-11-23T06:00:00,Barito Kuala,2023-11-23 06:00:00,3,Berawan,65,32,90
Barito Kuala_2023-11-23T12:00:00,Barito Kuala,2023-11-23 12:00:00,3,Berawan,85,26,79
Barito Kuala_2023-11-23T18:00:00,Barito Kuala,2023-11-23 18:00:00,3,Berawan,95,24,75
Barito Selatan_2023-11-23T00:00:00,Barito Selatan,2023-11-23 00:00:00,3,Berawan,90,25,77
Barito Selatan_2023-11-23T06:00:00,Barito Selatan,2023-11-23 06:00:00,3,Berawan,55,33,91
Barito Selatan_2023-11-23T12:00:00,Barito Selatan,2023-11-23 12:00:00,60,Hujan Ringan,90,26,79
Barito Selatan_2023-11-23T18:00:00,Barito Selatan,2023-11-23 18:00:00,3,Berawan,100,23,73
Barito Timur_2023-11-23T00:00:00,Barito Timur,2023-11-23 00:00:00,3,Berawan,90,25,77
Barito Timur_2023-11-23T06:00:00,Barito Timur,2023-11-23 06:00:00,3,Berawan,55,33,91
Barito Timur_2023-11-23T12:00:00,Barito Timur,2023-11-23 12:00:00,60,Hujan Ringan,90,26,79
Barito Timur_2023-11-23T18:00:00,Barito Timur,2023-11-23 18:00:00,3,Berawan,100,23,73
Barito Utara_2023-11-23T00:00:00,Barito Utara,2023-11-23 00:00:00,3,Berawan,85,28,82
Barito Utara_2023-11-23T06:00:00,Barito Utara,2023-11-23 06:00:00,3,Berawan,60,32,90
Barito Utara_2023-11-23T12:00:00,Barito Utara,2023-11-23 12:00:00,60,Hujan Ringan,90,26,79
Barito Utara_2023-11-23T18:00:00,Barito Utara,2023-11-23 18:00:00,60,Hujan Ringan,100,23,73
Barru_2023-11-23T00:00:00,Barru,2023-11-23 00:00:00,1,Cerah Berawan,75,28,82
Barru_2023-11-23T06:00:00,Barru,2023-11-23 06:00:00,60,Hujan Ringan,70,33,91
Barru_2023-11-23T12:00:00,Barru,2023-11-23 12:00:00,3,Berawan,80,28,82
Barru_2023-11-23T18:00:00,Barru,2023-11-23 18:00:00,60,Hujan Ringan,95,25,77
Batam_2023-11-23T00:00:00,Batam,2023-11-23 00:00:00,4,Berawan Tebal,85,28,82
Batam_2023-11-23T06:00:00,Batam,2023-11-23 06:00:00,4,Berawan Tebal,65,31,88
Batam_2023-11-23T12:00:00,Batam,2023-11-23 12:00:00,3,Berawan,85,28,82
Batam_2023-11-23T18:00:00,Batam,2023-11-23 18:00:00,60,Hujan Ringan,95,24,75
Batang_2023-11-23T00:00:00,Batang,2023-11-23 00:00:00,3,Berawan,75,28,82
Batang_2023-11-23T06:00:00,Batang,2023-11-23 06:00:00,4,Berawan Tebal,55,34,93
Batang_2023-11-23T12:00:00,Batang,2023-11-23 12:00:00,3,Berawan,75,29,84
Batang_2023-11-23T18:00:00,Batang,2023-11-23 18:00:00,3,Berawan,80,27,81
Batanghari_2023-11-23T00:00:00,Batanghari,2023-11-23 00:00:00,4,Berawan Tebal,100,25,77
Batanghari_2023-11-23T06:00:00,Batanghari,2023-11-23 06:00:00,60,Hujan Ringan,65,31,88
Batanghari_2023-11-23T12:00:00,Batanghari,2023-11-23 12:00:00,60,Hujan Ringan,90,26,79
Batanghari_2023-11-23T18:00:00,Batanghari,2023-11-23 18:00:00,60,Hujan Ringan,100,24,75
Batu_2023-11-23T00:00:00,Batu,2023-11-23 00:00:00,1,Cerah Berawan,95,21,70
Batu_2023-11-23T06:00:00,Batu,2023-11-23 06:00:00,60,Hujan Ringan,65,32,90
Batu_2023-11-23T12:00:00,Batu,2023-11-23 12:00:00,3,Berawan,95,19,66
Batu_2023-11-23T18:00:00,Batu,2023-11-23 18:00:00,60,Hujan Ringan,90,23,73
Batubara_2023-11-23T00:00:00,Batubara,2023-11-23 00:00:00,1,Cerah Berawan,85,23,73
Batubara_2023-11-23T06:00:00,Batubara,2023-11-23 06:00:00,60,Hujan Ringan,80,32,90
Batubara_2023-11-23T12:00:00,Batubara,2023-11-23 12:00:00,3,Berawan,85,24,75
Batubara_2023-11-23T18:00:00,Batubara,2023-11-23 18:00:00,1,Cerah Berawan,90,23,73
Bau - Bau_2023-11-23T00:00:00,Bau - Bau,2023-11-23 00:00:00,3,Berawan,85,27,81
Bau - Bau_2023-11-23T06:00:00,Bau - Bau,2023-11-23 06:00:00,3,Berawan,60,33,91
Bau - Bau_2023-11-23T12:00:00,Bau - Bau,2023-11-23 12:00:00,1,Cerah Berawan,85,27,81
Bau - Bau_2023-11-23T18:00:00,Bau - Bau,2023-11-23 18:00:00,1,Cerah Berawan,95,25,77
Bekasi_2023-11-23T00:00:00,Bekasi,2023-11-23 00:00:00,60,Hujan Ringan,90,27,81
Bekasi_2023-11-23T06:00:00,Bekasi,2023-11-23 06:00:00,60,Hujan Ringan,70,35,95
Bekasi_2023-11-23T12:00:00,Bekasi,2023-11-23 12:00:00,1,Cerah Berawan,90,26,79
Bekasi_2023-11-23T18:00:00,Bekasi,2023-11-23 18:00:00,60,Hujan Ringan,90,24,75
Belitung Timur_2023-11-23T00:00:00,Belitung Timur,2023-11-23 00:00:00,1,Cerah Berawan,95,24,75
Belitung Timur_2023-11-23T06:00:00,Belitung Timur,2023-11-23 06:00:00,61,Hujan Sedang,70,30,86
Belitung Timur_2023-11-23T12:00:00,Belitung Timur,2023-11-23 12:00:00,3,Berawan,90,25,77
Belitung Timur_2023-11-23T18:00:00,Belitung Timur,2023-11-23 18:00:00,95,Hujan Petir,100,24,75
Belitung_2023-11-23T00:00:00,Belitung,2023-11-23 00:00:00,95,Hujan Petir,100,24,75
Belitung_2023-11-23T06:00:00,Belitung,2023-11-23 06:00:00,60,Hujan Ringan,65,31,88
Belitung_2023-11-23T12:00:00,Belitung,2023-11-23 12:00:00,1,Cerah Berawan,90,26,79
Belitung_2023-11-23T18:00:00,Belitung,2023-11-23 18:00:00,95,Hujan Petir,90,26,79
Belu_2023-11-23T00:00:00,Belu,2023-11-23 00:00:00,0,,75,29,84
Belu_2023-11-23T06:00:00,Belu,2023-11-23 06:00:00,0,,65,34,93
Belu_2023-11-23T12:00:00,Belu,2023-11-23 12:00:00,1,Cerah Berawan,80,26,79
Belu_2023-11-23T18:00:00,Belu,2023-11-23 18:00:00,1,Cerah Berawan,90,24,75
Bener Meriah_2023-11-23T00:00:00,Bener Meriah,2023-11-23 00:00:00,60,Hujan Ringan,100,17,63
Bener Meriah_2023-11-23T06:00:00,Bener Meriah,2023-11-23 06:00:00,95,Hujan Petir,80,24,75
Bener Meriah_2023-11-23T12:00:00,Bener Meriah,2023-11-23 12:00:00,60,Hujan Ringan,100,19,66
Bener Meriah_2023-11-23T18:00:00,Bener Meriah,2023-11-23 18:00:00,60,Hujan Ringan,100,18,64
Bengkalis_2023-11-23T00:00:00,Bengkalis,2023-11-23 00:00:00,3,Berawan,90,22,72
Bengkalis_2023-11-23T06:00:00,Bengkalis,2023-11-23 06:00:00,3,Berawan,90,27,81
Bengkalis_2023-11-23T12:00:00,Bengkalis,2023-11-23 12:00:00,95,Hujan Petir,90,26,79
Bengkalis_2023-11-23T18:00:00,Bengkalis,2023-11-23 18:00:00,60,Hujan Ringan,95,24,75
Bengkayang_2023-11-23T00:00:00,Bengkayang,2023-11-23 00:00:00,1,Cerah Berawan,100,24,75
Bengkayang_2023-11-23T06:00:00,Bengkayang,2023-11-23 06:00:00,60,Hujan Ringan,65,32,90
Bengkayang_2023-11-23T12:00:00,Bengkayang,2023-11-23 12:00:00,3,Berawan,100,24,75
Bengkayang_2023-11-23T18:00:00,Bengkayang,2023-11-23 18:00:00,60,Hujan Ringan,100,22,72
Bengkulu Selatan_2023-11-23T00:00:00,Bengkulu Selatan,2023-11-23 00:00:00,3,Berawan,95,25,77
Bengkulu Selatan_2023-11-23T06:00:00,Bengkulu Selatan,2023-11-23 06:00:00,61,Hujan Sedang,75,32,90
Bengkulu Selatan_2023-11-23T12:00:00,Bengkulu Selatan,2023-11-23 12:00:00,1,Cerah Berawan,95,24,75
Bengkulu Selatan_2023-11-23T18:00:00,Bengkulu Selatan,2023-11-23 18:00:00,60,Hujan Ringan,95,23,73
Bengkulu Tengah_2023-11-23T00:00:00,Bengkulu Tengah,2023-11-23 00:00:00,60,Hujan Ringan,100,23,73
Bengkulu Tengah_2023-11-23T06:00:00,Bengkulu Tengah,2023-11-23 06:00:00,60,Hujan Ringan,85,32,90
Bengkulu Tengah_2023-11-23T12:00:00,Bengkulu Tengah,2023-11-23 12:00:00,60,Hujan Ringan,100,23,73
Bengkulu Tengah_2023-11-23T18:00:00,Bengkulu Tengah,2023-11-23 18:00:00,60,Hujan Ringan,95,21,70
Bengkulu Utara_2023-11-23T00:00:00,Bengkulu Utara,2023-11-23 00:00:00,3,Berawan,100,24,75
Bengkulu Utara_2023-11-23T06:00:00,Bengkulu Utara,2023-11-23 06:00:00,61,Hujan Sedang,85,32,90
Bengkulu Utara_2023-11-23T12:00:00,Bengkulu Utara,2023-11-23 12:00:00,60,Hujan Ringan,100,23,73
Bengkulu Utara_2023-11-23T18:00:00,Bengkulu Utara,2023-11-23 18:00:00,4,Berawan Tebal,90,22,72
Bengkulu_2023-11-23T00:00:00,Bengkulu,2023-11-23 00:00:00,60,Hujan Ringan,95,25,77
