id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF
Pariaman_2023-11-21T18:00:00,Pariaman,2023-11-21 18:00:00,3,Berawan,85,24,75
Parigi Moutong_2023-11-21T00:00:00,Parigi Moutong,2023-11-21 00:00:00,1,Cerah Berawan,90,26,79
Parigi Moutong_2023-11-21T06:00:00,Parigi Moutong,2023-11-21 06:00:00,60,Hujan Ringan,80,27,81
Parigi Moutong_2023-11-21T12:00:00,Parigi Moutong,2023-11-21 12:00:00,1,Cerah Berawan,90,26,79
Parigi Moutong_2023-11-21T18:00:00,Parigi Moutong,2023-11-21 18:00:00,1,Cerah Berawan,90,25,77
Pasaman Barat_2023-11-21T00:00:00,Pasaman Barat,2023-11-21 00:00:00,3,Berawan,100,22,72
Pasaman Barat_2023-11-21T06:00:00,Pasaman Barat,2023-11-21 06:00:00,1,Cerah Berawan,80,30,86
Pasaman Barat_2023-11-21T12:00:00,Pasaman Barat,2023-11-21 12:00:00,3,Berawan,100,22,72
Pasaman Barat_2023-11-21T18:00:00,Pasaman Barat,2023-11-21 18:00:00,1,Cerah Berawan,90,21,70
Pasaman_2023-11-21T00:00:00,Pasaman,2023-11-21 00:00:00,3,Berawan,100,20,68
Pasaman_2023-11-21T06:00:00,Pasaman,2023-11-21 06:00:00,1,Cerah Berawan,80,29,84
Pasaman_2023-11-21T12:00:00,Pasaman,2023-11-21 12:00:00,3,Berawan,95,20,68
Pasaman_2023-11-21T18:00:00,Pasaman,2023-11-21 18:00:00,1,Cerah Berawan,95,19,66
Pasir_2023-11-21T00:00:00,Pasir,2023-11-21 00:00:00,3,Berawan,100,26,79
Pasir_2023-11-21T06:00:00,Pasir,2023-11-21 06:00:00,3,Berawan,95,27,81
Pasir_2023-11-21T12:00:00,Pasir,2023-11-21 12:00:00,1,Cerah Berawan,85,26,79
Pasir_2023-11-21T18:00:00,Pasir,2023-11-21 18:00:00,1,Cerah Berawan,95,24,75
Pasuruan_2023-11-21T00:00:00,Pasuruan,2023-11-21 00:00:00,0,,70,28,82
Pasuruan_2023-11-21T06:00:00,Pasuruan,2023-11-21 06:00:00,3,Berawan,50,34,93
Pasuruan_2023-11-21T12:00:00,Pasuruan,2023-11-21 12:00:00,3,Berawan,75,28,82
Pasuruan_2023-11-21T18:00:00,Pasuruan,2023-11-21 18:00:00,1,Cerah Berawan,85,25,77
Pati_2023-11-21T00:00:00,Pati,2023-11-21 00:00:00,1,Cerah Berawan,70,29,84
Pati_2023-11-21T06:00:00,Pati,2023-11-21 06:00:00,3,Berawan,55,35,95
Pati_2023-11-21T12:00:00,Pati,2023-11-21 12:00:00,61,Hujan Sedang,70,29,84
Pati_2023-11-21T18:00:00,Pati,2023-11-21 18:00:00,3,Berawan,85,25,77
Payakumbuh_2023-11-21T00:00:00,Payakumbuh,2023-11-21 00:00:00,4,Berawan Tebal,100,20,68
Payakumbuh_2023-11-21T06:00:00,Payakumbuh,2023-11-21 06:00:00,3,Berawan,65,29,84
Payakumbuh_2023-11-21T12:00:00,Payakumbuh,2023-11-21 12:00:00,3,Berawan,85,23,73
Payakumbuh_2023-11-21T18:00:00,Payakumbuh,2023-11-21 18:00:00,3,Berawan,95,20,68
Pegunungan Bintang _2023-11-21T00:00:00,Pegunungan Bintang,2023-11-21 00:00:00,1,Cerah Berawan,70,26,79
Pegunungan Bintang _2023-11-21T06:00:00,Pegunungan Bintang,2023-11-21 06:00:00,3,Berawan,70,30,86
Pegunungan Bintang _2023-11-21T12:00:00,Pegunungan Bintang,2023-11-21 12:00:00,3,Berawan,80,25,77
Pegunungan Bintang _2023-11-21T18:00:00,Pegunungan Bintang,2023-11-21 18:00:00,3,Berawan,95,22,72
Pekalongan_2023-11-21T00:00:00,Pekalongan,2023-11-21 00:00:00,1,Cerah Berawan,75,28,82
Pekalongan_2023-11-21T06:00:00,Pekalongan,2023-11-21 06:00:00,3,Berawan,60,34,93
Pekalongan_2023-11-21T12:00:00,Pekalongan,2023-11-21 12:00:00,60,Hujan Ringan,70,29,84
Pekalongan_2023-11-21T18:00:00,Pekalongan,2023-11-21 18:00:00,3,Berawan,80,26,79
Pekanbaru_2023-11-21T00:00:00,Pekanbaru,2023-11-21 00:00:00,60,Hujan Ringan,100,24,75
Pekanbaru_2023-11-21T06:00:00,Pekanbaru,2023-11-21 06:00:00,3,Berawan,60,31,88
Pekanbaru_2023-11-21T12:00:00,Pekanbaru,2023-11-21 12:00:00,60,Hujan Ringan,95,25,77
Pekanbaru_2023-11-21T18:00:00,Pekanbaru,2023-11-21 18:00:00,60,Hujan Ringan,100,24,75
Pelalawan_2023-11-21T00:00:00,Pelalawan,2023-11-21 00:00:00,60,Hujan Ringan,100,24,75
Pelalawan_2023-11-21T06:00:00,Pelalawan,2023-11-21 06:00:00,60,Hujan Ringan,60,31,88
Pelalawan_2023-11-21T12:00:00,Pelalawan,2023-11-21 12:00:00,60,Hujan Ringan,95,25,77
Pelalawan_2023-11-21T18:00:00,Pelalawan,2023-11-21 18:00:00,60,Hujan Ringan,100,24,75
Pemalang_2023-11-21T00:00:00,Pemalang,2023-11-21 00:00:00,1,Cerah Berawan,75,29,84
Pemalang_2023-11-21T06:00:00,Pemalang,2023-11-21 06:00:00,3,Berawan,55,33,91
Pemalang_2023-11-21T12:00:00,Pemalang,2023-11-21 12:00:00,60,Hujan Ringan,70,27,81
Pemalang_2023-11-21T18:00:00,Pemalang,2023-11-21 18:00:00,3,Berawan,90,24,75
Pematang Siantar_2023-11-21T00:00:00,Pematang Siantar,2023-11-21 00:00:00,60,Hujan Ringan,95,22,72
Pematang Siantar_2023-11-21T06:00:00,Pematang Siantar,2023-11-21 06:00:00,63,Hujan Lebat,75,26,79
Pematang Siantar_2023-11-21T12:00:00,Pematang Siantar,2023-11-21 12:00:00,61,Hujan Sedang,85,22,72
Pematang Siantar_2023-11-21T18:00:00,Pematang Siantar,2023-11-21 18:00:00,1,Cerah Berawan,95,21,70
Penajam Paser Utara_2023-11-21T00:00:00,Penajam Paser Utara,2023-11-21 00:00:00,3,Berawan,100,25,77
Penajam Paser Utara_2023-11-21T06:00:00,Penajam Paser Utara,2023-11-21 06:00:00,3,Berawan,90,27,81
Penajam Paser Utara_2023-11-21T12:00:00,Penajam Paser Utara,2023-11-21 12:00:00,1,Cerah Berawan,95,25,77
Penajam Paser Utara_2023-11-21T18:00:00,Penajam Paser Utara,2023-11-21 18:00:00,3,Berawan,100,24,75
Penukal Abab Lematang Ilir_2023-11-21T00:00:00,Penukal Abab Lematang Ilir,2023-11-21 00:00:00,1,Cerah Berawan,80,26,79
Penukal Abab Lematang Ilir_2023-11-21T06:00:00,Penukal Abab Lematang Ilir,2023-11-21 06:00:00,3,Berawan,55,32,90
Penukal Abab Lematang Ilir_2023-11-21T12:00:00,Penukal Abab Lematang Ilir,2023-11-21 12:00:00,95,Hujan Petir,75,28,82
Penukal Abab Lematang Ilir_2023-11-21T18:00:00,Penukal Abab Lematang Ilir,2023-11-21 18:00:00,3,Berawan,95,24,75
Pesawaran_2023-11-21T00:00:00,Pesawaran,2023-11-21 00:00:00,1,Cerah Berawan,90,23,73
Pesawaran_2023-11-21T06:00:00,Pesawaran,2023-11-21 06:00:00,60,Hujan Ringan,70,29,84
Pesawaran_2023-11-21T12:00:00,Pesawaran,2023-11-21 12:00:00,1,Cerah Berawan,90,23,73
Pesawaran_2023-11-21T18:00:00,Pesawaran,2023-11-21 18:00:00,45,Berkabut,100,22,72
Pesisir Selatan_2023-11-21T00:00:00,Pesisir Selatan,2023-11-21 00:00:00,3,Berawan,80,24,75
Pesisir Selatan_2023-11-21T06:00:00,Pesisir Selatan,2023-11-21 06:00:00,3,Berawan,80,30,86
Pesisir Selatan_2023-11-21T12:00:00,Pesisir Selatan,2023-11-21 12:00:00,3,Berawan,95,23,73
Pesisir Selatan_2023-11-21T18:00:00,Pesisir Selatan,2023-11-21 18:00:00,3,Berawan,90,23,73
Pidie Jaya_2023-11-21T00:00:00,Pidie Jaya,2023-11-21 00:00:00,60,Hujan Ringan,90,25,77
Pidie Jaya_2023-11-21T06:00:00,Pidie Jaya,2023-11-21 06:00:00,95,Hujan Petir,75,30,86
Pidie Jaya_2023-11-21T12:00:00,Pidie Jaya,2023-11-21 12:00:00,1,Cerah Berawan,90,27,81
Pidie Jaya_2023-11-21T18:00:00,Pidie Jaya,2023-11-21 18:00:00,1,Cerah Berawan,95,24,75
Pidie_2023-11-21T00:00:00,Pidie,2023-11-21 00:00:00,60,Hujan Ringan,90,25,77
Pidie_2023-11-21T06:00:00,Pidie,2023-11-21 06:00:00,60,Hujan Ringan,75,30,86
Pidie_2023-11-21T12:00:00,Pidie,2023-11-21 12:00:00,3,Berawan,90,27,81
Pidie_2023-11-21T18:00:00,Pidie,2023-11-21 18:00:00,1,Cerah Berawan,95,24,75
Pinrang_2023-11-21T00:00:00,Pinrang,2023-11-21 00:00:00,1,Cerah Berawan,75,27,81
Pinrang_2023-11-21T06:00:00,Pinrang,2023-11-21 06:00:00,60,Hujan Ringan,70,33,91
Pinrang_2023-11-21T12:00:00,Pinrang,2023-11-21 12:00:00,3,Berawan,85,27,81
Pinrang_2023-11-21T18:00:00,Pinrang,2023-11-21 18:00:00,3,Berawan,90,24,75
Polewali Mandar_2023-11-21T00:00:00,Polewali Mandar,2023-11-21 00:00:00,60,Hujan Ringan,90,28,82
Polewali Mandar_2023-11-21T06:00:00,Polewali Mandar,2023-11-21 06:00:00,1,Cerah Berawan,60,33,91
Polewali Mandar_2023-11-21T12:00:00,Polewali Mandar,2023-11-21 12:00:00,60,Hujan Ringan,90,26,79
Polewali Mandar_2023-11-21T18:00:00,Polewali Mandar,2023-11-21 18:00:00,1,Cerah Berawan,75,26,79
Ponorogo_2023-11-21T00:00:00,Ponorogo,2023-11-21 00:00:00,0,,70,28,82
Ponorogo_2023-11-21T06:00:00,Ponorogo,2023-11-21 06:00:00,60,Hujan Ringan,55,34,93
Ponorogo_2023-11-21T12:00:00,Ponorogo,2023-11-21 12:00:00,1,Cerah Berawan,70,28,82
Ponorogo_2023-11-21T18:00:00,Ponorogo,2023-11-21 18:00:00,1,Cerah Berawan,90,25,77
Pontianak_2023-11-21T00:00:00,Pontianak,2023-11-21 00:00:00,60,Hujan Ringan,95,26,79
Pontianak_2023-11-21T06:00:00,Pontianak,2023-11-21 06:00:00,95,Hujan Petir,65,33,91
Pontianak_2023-11-21T12:00:00,Pontianak,2023-11-21 12:00:00,60,Hujan Ringan,90,26,79
Pontianak_2023-11-21T18:00:00,Pontianak,2023-11-21 18:00:00,3,Berawan,100,24,75
Poso_2023-11-21T00:00:00,Poso,2023-11-21 00:00:00,4,Berawan Tebal,80,28,82
Poso_2023-11-21T06:00:00,Poso,2023-11-21 06:00:00,1,Cerah Berawan,70,30,86
Poso_2023-11-21T12:00:00,Poso,2023-11-21 12:00:00,60,Hujan Ringan,80,28,82
Poso_2023-11-21T18:00:00,Poso,2023-11-21 18:00:00,60,Hujan Ringan,85,27,81
Prabumulih_2023-11-21T00:00:00,Prabumulih,2023-11-21 00:00:00,1,Cerah Berawan,80,27,81
Prabumulih_2023-11-21T06:00:00,Prabumulih,2023-11-21 06:00:00,1,Cerah Berawan,55,33,91
Prabumulih_2023-11-21T12:00:00,Prabumulih,2023-11-21 12:00:00,61,Hujan Sedang,75,29,84
Prabumulih_2023-11-21T18:00:00,Prabumulih,2023-11-21 18:00:00,60,Hujan Ringan,95,25,77
Pringsewu_2023-11-21T00:00:00,Pringsewu,2023-11-21 00:00:00,0,Cerah,85,24,75
Pringsewu_2023-11-21T06:00:00,Pringsewu,2023-11-21 06:00:00,1,Cerah Berawan,60,30,86
Pringsewu_2023-11-21T12:00:00,Pringsewu,2023-11-21 12:00:00,60,Hujan Ringan,90,24,75
Pringsewu_2023-11-21T18:00:00,Pringsewu,2023-11-21 18:00:00,1,Cerah Berawan,95,23,73
Probolinggo_2023-11-21T00:00:00,Probolinggo,2023-11-21 00:00:00,0,,75,27,81
Probolinggo_2023-11-21T06:00:00,Probolinggo,2023-11-21 06:00:00,95,Hujan Petir,50,33,91
Probolinggo_2023-11-21T12:00:00,Probolinggo,2023-11-21 12:00:00,60,Hujan Ringan,80,26,79
Probolinggo_2023-11-21T18:00:00,Probolinggo,2023-11-21 18:00:00,1,Cerah Berawan,90,25,77
Pulang Pisau_2023-11-21T00:00:00,Pulang Pisau,2023-11-21 00:00:00,3,Berawan,85,26,79
Pulang Pisau_2023-11-21T06:00:00,Pulang Pisau,2023-11-21 06:00:00,60,Hujan Ringan,60,33,91
Pulang Pisau_2023-11-21T12:00:00,Pulang Pisau,2023-11-21 12:00:00,60,Hujan Ringan,90,25,77
Pulang Pisau_2023-11-21T18:00:00,Pulang Pisau,2023-11-21 18:00:00,3,Berawan,95,24,75
Pulau Morotai_2023-11-21T00:00:00,Pulau Morotai,2023-11-21 00:00:00,3,Berawan,75,28,82
Pulau Morotai_2023-11-21T06:00:00,Pulau Morotai,2023-11-21 06:00:00,3,Berawan,70,30,86
Pulau Morotai_2023-11-21T12:00:00,Pulau Morotai,2023-11-21 12:00:00,1,Cerah Berawan,85,27,81
Pulau Morotai_2023-11-21T18:00:00,Pulau Morotai,2023-11-21 18:00:00,1,Cerah Berawan,100,24,75
Pulau Taliabu_2023-11-21T00:00:00,Pulau Taliabu,2023-11-21 00:00:00,1,Cerah Berawan,75,28,82
Pulau Taliabu_2023-11-21T06:00:00,Pulau Taliabu,2023-11-21 06:00:00,1,Cerah Berawan,65,32,90
Pulau Taliabu_2023-11-21T12:00:00,Pulau Taliabu,2023-11-21 12:00:00,1,Cerah Berawan,85,27,81
Pulau Taliabu_2023-11-21T18:00:00,Pulau Taliabu,2023-11-21 18:00:00,1,Cerah Berawan,95,25,77
Puncak Jaya _2023-11-21T00:00:00,Puncak Jaya,2023-11-21 00:00:00,1,Cerah Berawan,70,21,70
Puncak Jaya _2023-11-21T06:00:00,Puncak Jaya,2023-11-21 06:00:00,3,Berawan,70,24,75
Puncak Jaya _2023-11-21T12:00:00,Puncak Jaya,2023-11-21 12:00:00,3,Berawan,80,19,66
Puncak Jaya _2023-11-21T18:00:00,Puncak Jaya,2023-11-21 18:00:00,3,Berawan,95,16,61
Puncak _2023-11-21T00:00:00,Puncak,2023-11-21 00:00:00,3,Berawan,70,21,70
Puncak _2023-11-21T06:00:00,Puncak,2023-11-21 06:00:00,3,Berawan,70,24,75
Puncak _2023-11-21T12:00:00,Puncak,2023-11-21 12:00:00,3,Berawan,80,19,66
Puncak _2023-11-21T18:00:00,Puncak,2023-11-21 18:00:00,3,Berawan,95,16,61
Purbalingga_2023-11-21T00:00:00,Purbalingga,2023-11-21 00:00:00,3,Berawan,80,26,79
Purbalingga_2023-11-21T06:00:00,Purbalingga,2023-11-21 06:00:00,3,Berawan,65,30,86
Purbalingga_2023-11-21T12:00:00,Purbalingga,2023-11-21 12:00:00,60,Hujan Ringan,75,27,81
Purbalingga_2023-11-21T18:00:00,Purbalingga,2023-11-21 18:00:00,3,Berawan,95,22,72
Purwakarta_2023-11-21T00:00:00,Purwakarta,2023-11-21 00:00:00,1,Cerah Berawan,80,26,79
Purwakarta_2023-11-21T06:00:00,Purwakarta,2023-11-21 06:00:00,60,Hujan Ringan,50,33,91
Purwakarta_2023-11-21T12:00:00,Purwakarta,2023-11-21 12:00:00,3,Berawan,80,25,77
Purwakarta_2023-11-21T18:00:00,Purwakarta,2023-11-21 18:00:00,3,Berawan,90,23,73
Purworejo_2023-11-21T00:00:00,Purworejo,2023-11-21 00:00:00,1,Cerah Berawan,75,28,82
Purworejo_2023-11-21T06:00:00,Purworejo,2023-11-21 06:00:00,3,Berawan,60,33,91
Purworejo_2023-11-21T12:00:00,Purworejo,2023-11-21 12:00:00,3,Berawan,75,28,82
Purworejo_2023-11-21T18:00:00,Purworejo,2023-11-21 18:00:00,3,Berawan,85,25,77
Raja Ampat_2023-11-21T00:00:00,Raja Ampat,2023-11-21 00:00:00,60,Hujan Ringan,80,29,84
Raja Ampat_2023-11-21T06:00:00,Raja Ampat,2023-11-21 06:00:00,1,Cerah Berawan,70,32,90
Raja Ampat_2023-11-21T12:00:00,Raja Ampat,2023-11-21 12:00:00,1,Cerah Berawan,85,28,82
Raja Ampat_2023-11-21T18:00:00,Raja Ampat,2023-11-21 18:00:00,3,Berawan,90,25,77
Rejang Lebong_2023-11-21T00:00:00,Rejang Lebong,2023-11-21 00:00:00,3,Berawan,100,19,66
Rejang Lebong_2023-11-21T06:00:00,Rejang Lebong,2023-11-21 06:00:00,60,Hujan Ringan,65,31,88
Rejang Lebong_2023-11-21T12:00:00,Rejang Lebong,2023-11-21 12:00:00,60,Hujan Ringan,100,21,70
Rejang Lebong_2023-11-21T18:00:00,Rejang Lebong,2023-11-21 18:00:00,60,Hujan Ringan,100,19,66
Rembang_2023-11-21T00:00:00,Rembang,2023-11-21 00:00:00,1,Cerah Berawan,70,29,84
Rembang_2023-11-21T06:00:00,Rembang,2023-11-21 06:00:00,3,Berawan,55,35,95
Rembang_2023-11-21T12:00:00,Rembang,2023-11-21 12:00:00,60,Hujan Ringan,70,29,84
Rembang_2023-11-21T18:00:00,Rembang,2023-11-21 18:00:00,3,Berawan,85,25,77
Rokan Hilir_2023-11-21T00:00:00,Rokan Hilir,2023-11-21 00:00:00,45,Berkabut,95,25,77
Rokan Hilir_2023-11-21T06:00:00,Rokan Hilir,2023-11-21 06:00:00,60,Hujan Ringan,60,32,90
Rokan Hilir_2023-11-21T12:00:00,Rokan Hilir,2023-11-21 12:00:00,95,Hujan Petir,95,24,75
Rokan Hilir_2023-11-21T18:00:00,Rokan Hilir,2023-11-21 18:00:00,95,Hujan Petir,95,24,75
Rokan Hulu_2023-11-21T00:00:00,Rokan Hulu,2023-11-21 00:00:00,45,Berkabut,100,24,75
Rokan Hulu_2023-11-21T06:00:00,Rokan Hulu,2023-11-21 06:00:00,95,Hujan Petir,55,31,88
Rokan Hulu_2023-11-21T12:00:00,Rokan Hulu,2023-11-21 12:00:00,60,Hujan Ringan,100,25,77
Rokan Hulu_2023-11-21T18:00:00,Rokan Hulu,2023-11-21 18:00:00,60,Hujan Ringan,100,23,73
Rote Ndao_2023-11-21T00:00:00,Rote Ndao,2023-11-21 00:00:00,1,Cerah Berawan,70,28,82
Rote Ndao_2023-11-21T06:00:00,Rote Ndao,2023-11-21 06:00:00,3,Berawan,60,34,93
Rote Ndao_2023-11-21T12:00:00,Rote Ndao,2023-11-21 12:00:00,1,Cerah Berawan,80,27,81
Rote Ndao_2023-11-21T18:00:00,Rote Ndao,2023-11-21 18:00:00,1,Cerah Berawan,95,24,75
Sabang_2023-11-21T00:00:00,Sabang,2023-11-21 00:00:00,60,Hujan Ringan,90,25,77
Sabang_2023-11-21T06:00:00,Sabang,2023-11-21 06:00:00,60,Hujan Ringan,75,30,86
Sabang_2023-11-21T12:00:00,Sabang,2023-11-21 12:00:00,1,Cerah Berawan,90,27,81
Sabang_2023-11-21T18:00:00,Sabang,2023-11-21 18:00:00,1,Cerah Berawan,95,24,75
Sabu Raijua_2023-11-21T00:00:00,Sabu Raijua,2023-11-21 00:00:00,1,Cerah Berawan,70,28,82
Sabu Raijua_2023-11-21T06:00:00,Sabu Raijua,2023-11-21 06:00:00,3,Berawan,60,34,93
Sabu Raijua_2023-11-21T12:00:00,Sabu Raijua,2023-11-21 12:00:00,1,Cerah Berawan,80,27,81
Sabu Raijua_2023-11-21T18:00:00,Sabu Raijua,2023-11-21 18:00:00,1,Cerah Berawan,95,24,75
Salatiga_2023-11-21T00:00:00,Salatiga,2023-11-21 00:00:00,1,Cerah Berawan,80,26,79
Salatiga_2023-11-21T06:00:00,Salatiga,2023-11-21 06:00:00,3,Berawan,60,34,93
Salatiga_2023-11-21T12:00:00,Salatiga,2023-11-21 12:00:00,60,Hujan Ringan,75,26,79
Salatiga_2023-11-21T18:00:00,Salatiga,2023-11-21 18:00:00,3,Berawan,85,24,75
Samarinda_2023-11-21T00:00:00,Samarinda,2023-11-21 00:00:00,60,Hujan Ringan,100,24,75
Samarinda_2023-11-21T06:00:00,Samarinda,2023-11-21 06:00:00,3,Berawan,80,29,84
Samarinda_2023-11-21T12:00:00,Samarinda,2023-11-21 12:00:00,1,Cerah Berawan,95,25,77
Samarinda_2023-11-21T18:00:00,Samarinda,2023-11-21 18:00:00,45,Berkabut,100,25,77
Sambas_2023-11-21T00:00:00,Sambas,2023-11-21 00:00:00,1,Cerah Berawan,100,26,79
Sambas_2023-11-21T06:00:00,Sambas,2023-11-21 06:00:00,95,Hujan Petir,65,33,91
Sambas_2023-11-21T12:00:00,Sambas,2023-11-21 12:00:00,60,Hujan Ringan,95,25,77
Sambas_2023-11-21T18:00:00,Sambas,2023-11-21 18:00:00,60,Hujan Ringan,100,24,75
Samosir_2023-11-21T00:00:00,Samosir,2023-11-21 00:00:00,3,Berawan,95,16,61
Samosir_2023-11-21T06:00:00,Samosir,2023-11-21 06:00:00,63,Hujan Lebat,75,18,64
Samosir_2023-11-21T12:00:00,Samosir,2023-11-21 12:00:00,63,Hujan Lebat,85,17,63
Samosir_2023-11-21T18:00:00,Samosir,2023-11-21 18:00:00,1,Cerah Berawan,95,17,63
Sampang_2023-11-21T00:00:00,Sampang,2023-11-21 00:00:00,1,Cerah Berawan,75,29,84
Sampang_2023-11-21T06:00:00,Sampang,2023-11-21 06:00:00,3,Berawan,50,33,91
Sampang_2023-11-21T12:00:00,Sampang,2023-11-21 12:00:00,1,Cerah Berawan,70,29,84
Sampang_2023-11-21T18:00:00,Sampang,2023-11-21 18:00:00,1,Cerah Berawan,90,26,79
Sanggau_2023-11-21T00:00:00,Sanggau,2023-11-21 00:00:00,1,Cerah Berawan,95,25,77
Sanggau_2023-11-21T06:00:00,Sanggau,2023-11-21 06:00:00,95,Hujan Petir,65,33,91
Sanggau_2023-11-21T12:00:00,Sanggau,2023-11-21 12:00:00,95,Hujan Petir,100,25,77
Sanggau_2023-11-21T18:00:00,Sanggau,2023-11-21 18:00:00,1,Cerah Berawan,100,24,75
Sangihe_2023-11-21T00:00:00,Sangihe,2023-11-21 00:00:00,1,Cerah Berawan,75,28,82
Sangihe_2023-11-21T06:00:00,Sangihe,2023-11-21 06:00:00,60,Hujan Ringan,70,31,88
Sangihe_2023-11-21T12:00:00,Sangihe,2023-11-21 12:00:00,60,Hujan Ringan,95,25,77
Sangihe_2023-11-21T18:00:00,Sangihe,2023-11-21 18:00:00,3,Berawan,95,23,73
Sarmi_2023-11-21T00:00:00,Sarmi,2023-11-21 00:00:00,1,Cerah Berawan,70,27,81
Sarmi_2023-11-21T06:00:00,Sarmi,2023-11-21 06:00:00,1,Cerah Berawan,70,31,88
Sarmi_2023-11-21T12:00:00,Sarmi,2023-11-21 12:00:00,60,Hujan Ringan,80,26,79
Sarmi_2023-11-21T18:00:00,Sarmi,2023-11-21 18:00:00,3,Berawan,95,23,73
Sarolangun_2023-11-21T00:00:00,Sarolangun,2023-11-21 00:00:00,3,Berawan,95,24,75
Sarolangun_2023-11-21T06:00:00,Sarolangun,2023-11-21 06:00:00,60,Hujan Ringan,60,32,90
Sarolangun_2023-11-21T12:00:00,Sarolangun,2023-11-21 12:00:00,3,Berawan,90,27,81
Sarolangun_2023-11-21T18:00:00,Sarolangun,2023-11-21 18:00:00,95,Hujan Petir,100,24,75
Sawahlunto_2023-11-21T00:00:00,Sawahlunto,2023-11-21 00:00:00,4,Berawan Tebal,100,23,73
Sawahlunto_2023-11-21T06:00:00,Sawahlunto,2023-11-21 06:00:00,3,Berawan,65,29,84
Sawahlunto_2023-11-21T12:00:00,Sawahlunto,2023-11-21 12:00:00,1,Cerah Berawan,80,25,77
Sawahlunto_2023-11-21T18:00:00,Sawahlunto,2023-11-21 18:00:00,3,Berawan,90,22,72
Sekadau_2023-11-21T00:00:00,Sekadau,2023-11-21 00:00:00,60,Hujan Ringan,95,26,79
Sekadau_2023-11-21T06:00:00,Sekadau,2023-11-21 06:00:00,95,Hujan Petir,65,33,91
Sekadau_2023-11-21T12:00:00,Sekadau,2023-11-21 12:00:00,60,Hujan Ringan,95,26,79
Sekadau_2023-11-21T18:00:00,Sekadau,2023-11-21 18:00:00,60,Hujan Ringan,100,24,75
Seluma_2023-11-21T00:00:00,Seluma,2023-11-21 00:00:00,3,Berawan,90,25,77
Seluma_2023-11-21T06:00:00,Seluma,2023-11-21 06:00:00,95,Hujan Petir,65,32,90
Seluma_2023-11-21T12:00:00,Seluma,2023-11-21 12:00:00,60,Hujan Ringan,90,26,79
Seluma_2023-11-21T18:00:00,Seluma,2023-11-21 18:00:00,60,Hujan Ringan,95,24,75
Semarang_2023-11-21T00:00:00,Semarang,2023-11-21 00:00:00,1,Cerah Berawan,70,29,84
Semarang_2023-11-21T06:00:00,Semarang,2023-11-21 06:00:00,3,Berawan,55,35,95
Semarang_2023-11-21T12:00:00,Semarang,2023-11-21 12:00:00,60,Hujan Ringan,70,29,84
Semarang_2023-11-21T18:00:00,Semarang,2023-11-21 18:00:00,3,Berawan,80,26,79
Seram Bagian Barat_2023-11-21T00:00:00,Seram Bagian Barat,2023-11-21 00:00:00,3,Berawan,80,26,79
Seram Bagian Barat_2023-11-21T06:00:00,Seram Bagian Barat,2023-11-21 06:00:00,1,Cerah Berawan,70,32,90
Seram Bagian Barat_2023-11-21T12:00:00,Seram Bagian Barat,2023-11-21 12:00:00,3,Berawan,90,27,81
Seram Bagian Barat_2023-11-21T18:00:00,Seram Bagian Barat,2023-11-21 18:00:00,1,Cerah Berawan,95,23,73
Seram Bagian Timur_2023-11-21T00:00:00,Seram Bagian Timur,2023-11-21 00:00:00,3,Berawan,80,26,79
Seram Bagian Timur_2023-11-21T06:00:00,Seram Bagian Timur,2023-11-21 06:00:00,1,Cerah Berawan,70,32,90
Seram Bagian Timur_2023-11-21T12:00:00,Seram Bagian Timur,2023-11-21 12:00:00,1,Cerah Berawan,90,27,81
Seram Bagian Timur_2023-11-21T18:00:00,Seram Bagian Timur,2023-11-21 18:00:00,1,Cerah Berawan,95,23,73
Serang_2023-11-21T00:00:00,Serang,2023-11-21 00:00:00,1,Cerah Berawan,85,26,79
Serang_2023-11-21T06:00:00,Serang,2023-11-21 06:00:00,1,Cerah Berawan,60,33,91
Serang_2023-11-21T12:00:00,Serang,2023-11-21 12:00:00,3,Berawan,85,27,81
Serang_2023-11-21T18:00:00,Serang,2023-11-21 18:00:00,60,Hujan Ringan,95,23,73
Serdang Bedagai_2023-11-21T00:00:00,Serdang Bedagai,2023-11-21 00:00:00,60,Hujan Ringan,95,23,73
Serdang Bedagai_2023-11-21T06:00:00,Serdang Bedagai,2023-11-21 06:00:00,60,Hujan Ringan,75,32,90
Serdang Bedagai_2023-11-21T12:00:00,Serdang Bedagai,2023-11-21 12:00:00,61,Hujan Sedang,85,25,77
Serdang Bedagai_2023-11-21T18:00:00,Serdang Bedagai,2023-11-21 18:00:00,1,Cerah Berawan,95,24,75
Seruyan_2023-11-21T00:00:00,Seruyan,2023-11-21 00:00:00,60,Hujan Ringan,85,26,79
Seruyan_2023-11-21T06:00:00,Seruyan,2023-11-21 06:00:00,3,Berawan,65,31,88
Seruyan_2023-11-21T12:00:00,Seruyan,2023-11-21 12:00:00,3,Berawan,90,25,77
Seruyan_2023-11-21T18:00:00,Seruyan,2023-11-21 18:00:00,60,Hujan Ringan,95,24,75
Siak_2023-11-21T00:00:00,Siak,2023-11-21 00:00:00,60,Hujan Ringan,100,24,75
Siak_2023-11-21T06:00:00,Siak,2023-11-21 06:00:00,60,Hujan Ringan,60,31,88
Siak_2023-11-21T12:00:00,Siak,2023-11-21 12:00:00,60,Hujan Ringan,95,25,77
