id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF
Aceh Tenggara_2023-11-26T18:00:00,Aceh Tenggara,2023-11-26 18:00:00,3,Berawan,100,18,64
Aceh Timur_2023-11-26T00:00:00,Aceh Timur,2023-11-26 00:00:00,1,Cerah Berawan,90,25,77
Aceh Timur_2023-11-26T06:00:00,Aceh Timur,2023-11-26 06:00:00,60,Hujan Ringan,75,30,86
Aceh Timur_2023-11-26T12:00:00,Aceh Timur,2023-11-26 12:00:00,3,Berawan,85,28,82
Aceh Timur_2023-11-26T18:00:00,Aceh Timur,2023-11-26 18:00:00,60,Hujan Ringan,95,24,75
Aceh Utara_2023-11-26T00:00:00,Aceh Utara,2023-11-26 00:00:00,3,Berawan,90,25,77
Aceh Utara_2023-11-26T06:00:00,Aceh Utara,2023-11-26 06:00:00,3,Berawan,75,30,86
Aceh Utara_2023-11-26T12:00:00,Aceh Utara,2023-11-26 12:00:00,3,Berawan,85,28,82
Aceh Utara_2023-11-26T18:00:00,Aceh Utara,2023-11-26 18:00:00,60,Hujan Ringan,95,24,75
Agam_2023-11-26T00:00:00,Agam,2023-11-26 00:00:00,3,Berawan,95,22,72
Agam_2023-11-26T06:00:00,Agam,2023-11-26 06:00:00,3,Berawan,70,29,84
Agam_2023-11-26T12:00:00,Agam,2023-11-26 12:00:00,3,Berawan,100,22,72
Agam_2023-11-26T18:00:00,Agam,2023-11-26 18:00:00,45,Berkabut,100,21,70
Alor_2023-11-26T00:00:00,Alor,2023-11-26 00:00:00,1,Cerah Berawan,70,29,84
Alor_2023-11-26T06:00:00,Alor,2023-11-26 06:00:00,95,Hujan Petir,55,34,93
Alor_2023-11-26T12:00:00,Alor,2023-11-26 12:00:00,1,Cerah Berawan,75,27,81
Alor_2023-11-26T18:00:00,Alor,2023-11-26 18:00:00,3,Berawan,90,24,75
Ambon_2023-11-26T00:00:00,Ambon,2023-11-26 00:00:00,1,Cerah Berawan,80,27,81
Ambon_2023-11-26T06:00:00,Ambon,2023-11-26 06:00:00,95,Hujan Petir,60,32,90
Ambon_2023-11-26T12:00:00,Ambon,2023-11-26 12:00:00,3,Berawan,85,26,79
Ambon_2023-11-26T18:00:00,Ambon,2023-11-26 18:00:00,0,Cerah,90,23,73
Anambas_2023-11-26T00:00:00,Anambas,2023-11-26 00:00:00,3,Berawan,95,25,77
Anambas_2023-11-26T06:00:00,Anambas,2023-11-26 06:00:00,3,Berawan,70,31,88
Anambas_2023-11-26T12:00:00,Anambas,2023-11-26 12:00:00,60,Hujan Ringan,80,29,84
Anambas_2023-11-26T18:00:00,Anambas,2023-11-26 18:00:00,60,Hujan Ringan,95,24,75
Asahan_2023-11-26T00:00:00,Asahan,2023-11-26 00:00:00,1,Cerah Berawan,90,23,73
Asahan_2023-11-26T06:00:00,Asahan,2023-11-26 06:00:00,63,Hujan Lebat,70,32,90
Asahan_2023-11-26T12:00:00,Asahan,2023-11-26 12:00:00,61,Hujan Sedang,90,26,79
Asahan_2023-11-26T18:00:00,Asahan,2023-11-26 18:00:00,3,Berawan,95,23,73
Asmat_2023-11-26T00:00:00,Asmat,2023-11-26 00:00:00,3,Berawan,70,27,81
Asmat_2023-11-26T06:00:00,Asmat,2023-11-26 06:00:00,60,Hujan Ringan,70,31,88
Asmat_2023-11-26T12:00:00,Asmat,2023-11-26 12:00:00,60,Hujan Ringan,85,26,79
Asmat_2023-11-26T18:00:00,Asmat,2023-11-26 18:00:00,1,Cerah Berawan,95,23,73
Badung_2023-11-26T00:00:00,Badung,2023-11-26 00:00:00,1,Cerah Berawan,85,28,82
Badung_2023-11-26T06:00:00,Badung,2023-11-26 06:00:00,3,Berawan,60,33,91
Badung_2023-11-26T12:00:00,Badung,2023-11-26 12:00:00,3,Berawan,75,29,84
Badung_2023-11-26T18:00:00,Badung,2023-11-26 18:00:00,3,Berawan,85,27,81
Balangan_2023-11-26T00:00:00,Balangan,2023-11-26 00:00:00,3,Berawan,85,26,79
Balangan_2023-11-26T06:00:00,Balangan,2023-11-26 06:00:00,95,Hujan Petir,65,32,90
Balangan_2023-11-26T12:00:00,Balangan,2023-11-26 12:00:00,60,Hujan Ringan,85,27,81
Balangan_2023-11-26T18:00:00,Balangan,2023-11-26 18:00:00,3,Berawan,95,24,75
Balikpapan_2023-11-26T00:00:00,Balikpapan,2023-11-26 00:00:00,3,Berawan,90,24,75
Balikpapan_2023-11-26T06:00:00,Balikpapan,2023-11-26 06:00:00,95,Hujan Petir,90,26,79
Balikpapan_2023-11-26T12:00:00,Balikpapan,2023-11-26 12:00:00,3,Berawan,95,24,75
Balikpapan_2023-11-26T18:00:00,Balikpapan,2023-11-26 18:00:00,61,Hujan Sedang,95,23,73
Banda Aceh_2023-11-26T00:00:00,Banda Aceh,2023-11-26 00:00:00,3,Berawan,90,25,77
Banda Aceh_2023-11-26T06:00:00,Banda Aceh,2023-11-26 06:00:00,61,Hujan Sedang,75,30,86
Banda Aceh_2023-11-26T12:00:00,Banda Aceh,2023-11-26 12:00:00,3,Berawan,85,28,82
Banda Aceh_2023-11-26T18:00:00,Banda Aceh,2023-11-26 18:00:00,60,Hujan Ringan,95,24,75
Bandar Lampung_2023-11-26T00:00:00,Bandar Lampung,2023-11-26 00:00:00,1,Cerah Berawan,85,25,77
Bandar Lampung_2023-11-26T06:00:00,Bandar Lampung,2023-11-26 06:00:00,95,Hujan Petir,75,28,82
Bandar Lampung_2023-11-26T12:00:00,Bandar Lampung,2023-11-26 12:00:00,1,Cerah Berawan,85,25,77
Bandar Lampung_2023-11-26T18:00:00,Bandar Lampung,2023-11-26 18:00:00,3,Berawan,95,23,73
Bandung Barat_2023-11-26T00:00:00,Bandung Barat,2023-11-26 00:00:00,1,Cerah Berawan,90,21,70
Bandung Barat_2023-11-26T06:00:00,Bandung Barat,2023-11-26 06:00:00,1,Cerah Berawan,70,26,79
Bandung Barat_2023-11-26T12:00:00,Bandung Barat,2023-11-26 12:00:00,60,Hujan Ringan,85,24,75
Bandung Barat_2023-11-26T18:00:00,Bandung Barat,2023-11-26 18:00:00,60,Hujan Ringan,95,23,73
Bandung_2023-11-26T00:00:00,Bandung,2023-11-26 00:00:00,1,Cerah Berawan,90,21,70
Bandung_2023-11-26T06:00:00,Bandung,2023-11-26 06:00:00,1,Cerah Berawan,65,31,88
Bandung_2023-11-26T12:00:00,Bandung,2023-11-26 12:00:00,61,Hujan Sedang,85,26,79
Bandung_2023-11-26T18:00:00,Bandung,2023-11-26 18:00:00,60,Hujan Ringan,95,24,75
Banggai Kepulauan_2023-11-26T00:00:00,Banggai Kepulauan,2023-11-26 00:00:00,60,Hujan Ringan,90,26,79
Banggai Kepulauan_2023-11-26T06:00:00,Banggai Kepulauan,2023-11-26 06:00:00,1,Cerah Berawan,80,28,82
Banggai Kepulauan_2023-11-26T12:00:00,Banggai Kepulauan,2023-11-26 12:00:00,60,Hujan Ringan,95,25,77
Banggai Kepulauan_2023-11-26T18:00:00,Banggai Kepulauan,2023-11-26 18:00:00,1,Cerah Berawan,95,25,77
Banggai_2023-11-26T00:00:00,Banggai,2023-11-26 00:00:00,60,Hujan Ringan,90,24,75
Banggai_2023-11-26T06:00:00,Banggai,2023-11-26 06:00:00,60,Hujan Ringan,80,27,81
Banggai_2023-11-26T12:00:00,Banggai,2023-11-26 12:00:00,60,Hujan Ringan,90,23,73
Banggai_2023-11-26T18:00:00,Banggai,2023-11-26 18:00:00,1,Cerah Berawan,90,22,72
Bangka Barat_2023-11-26T00:00:00,Bangka Barat,2023-11-26 00:00:00,95,Hujan Petir,90,27,81
Bangka Barat_2023-11-26T06:00:00,Bangka Barat,2023-11-26 06:00:00,60,Hujan Ringan,65,32,90
Bangka Barat_2023-11-26T12:00:00,Bangka Barat,2023-11-26 12:00:00,4,Berawan Tebal,95,25,77
Bangka Barat_2023-11-26T18:00:00,Bangka Barat,2023-11-26 18:00:00,3,Berawan,95,24,75
Bangka Selatan_2023-11-26T00:00:00,Bangka Selatan,2023-11-26 00:00:00,60,Hujan Ringan,95,23,73
Bangka Selatan_2023-11-26T06:00:00,Bangka Selatan,2023-11-26 06:00:00,60,Hujan Ringan,65,32,90
Bangka Selatan_2023-11-26T12:00:00,Bangka Selatan,2023-11-26 12:00:00,4,Berawan Tebal,95,25,77
Bangka Selatan_2023-11-26T18:00:00,Bangka Selatan,2023-11-26 18:00:00,60,Hujan Ringan,100,23,73
Bangka Tengah_2023-11-26T00:00:00,Bangka Tengah,2023-11-26 00:00:00,60,Hujan Ringan,100,24,75
Bangka Tengah_2023-11-26T06:00:00,Bangka Tengah,2023-11-26 06:00:00,60,Hujan Ringan,65,32,90
Bangka Tengah_2023-11-26T12:00:00,Bangka Tengah,2023-11-26 12:00:00,60,Hujan Ringan,95,25,77
Bangka Tengah_2023-11-26T18:00:00,Bangka Tengah,2023-11-26 18:00:00,3,Berawan,95,25,77
Bangka_2023-11-26T00:00:00,Bangka,2023-11-26 00:00:00,4,Berawan Tebal,100,23,73
Bangka_2023-11-26T06:00:00,Bangka,2023-11-26 06:00:00,60,Hujan Ringan,65,32,90
Bangka_2023-11-26T12:00:00,Bangka,2023-11-26 12:00:00,60,Hujan Ringan,100,25,77
Bangka_2023-11-26T18:00:00,Bangka,2023-11-26 18:00:00,3,Berawan,95,23,73
Bangkalan_2023-11-26T00:00:00,Bangkalan,2023-11-26 00:00:00,1,Cerah Berawan,85,27,81
Bangkalan_2023-11-26T06:00:00,Bangkalan,2023-11-26 06:00:00,1,Cerah Berawan,55,35,95
Bangkalan_2023-11-26T12:00:00,Bangkalan,2023-11-26 12:00:00,1,Cerah Berawan,80,27,81
Bangkalan_2023-11-26T18:00:00,Bangkalan,2023-11-26 18:00:00,3,Berawan,90,25,77
Bangli_2023-11-26T00:00:00,Bangli,2023-11-26 00:00:00,1,Cerah Berawan,90,26,79
Bangli_2023-11-26T06:00:00,Bangli,2023-11-26 06:00:00,3,Berawan,65,31,88
Bangli_2023-11-26T12:00:00,Bangli,2023-11-26 12:00:00,3,Berawan,80,27,81
Bangli_2023-11-26T18:00:00,Bangli,2023-11-26 18:00:00,3,Berawan,90,25,77
Banjar_2023-11-26T00:00:00,Banjar,2023-11-26 00:00:00,1,Cerah Berawan,90,25,77
Banjar_2023-11-26T06:00:00,Banjar,2023-11-26 06:00:00,3,Berawan,65,32,90
Banjar_2023-11-26T12:00:00,Banjar,2023-11-26 12:00:00,3,Berawan,85,27,81
Banjar_2023-11-26T18:00:00,Banjar,2023-11-26 18:00:00,3,Berawan,95,24,75
Banjarbaru_2023-11-26T00:00:00,Banjarbaru,2023-11-26 00:00:00,3,Berawan,85,26,79
Banjarbaru_2023-11-26T06:00:00,Banjarbaru,2023-11-26 06:00:00,95,Hujan Petir,65,32,90
Banjarbaru_2023-11-26T12:00:00,Banjarbaru,2023-11-26 12:00:00,3,Berawan,85,27,81
Banjarbaru_2023-11-26T18:00:00,Banjarbaru,2023-11-26 18:00:00,3,Berawan,95,24,75
Banjarmasin_2023-11-26T00:00:00,Banjarmasin,2023-11-26 00:00:00,3,Berawan,85,26,79
Banjarmasin_2023-11-26T06:00:00,Banjarmasin,2023-11-26 06:00:00,95,Hujan Petir,65,32,90
Banjarmasin_2023-11-26T12:00:00,Banjarmasin,2023-11-26 12:00:00,3,Berawan,85,27,81
Banjarmasin_2023-11-26T18:00:00,Banjarmasin,2023-11-26 18:00:00,3,Berawan,95,24,75
Banjarnegara_2023-11-26T00:00:00,Banjarnegara,2023-11-26 00:00:00,4,Berawan Tebal,75,26,79
Banjarnegara_2023-11-26T06:00:00,Banjarnegara,2023-11-26 06:00:00,60,Hujan Ringan,60,33,91
Banjarnegara_2023-11-26T12:00:00,Banjarnegara,2023-11-26 12:00:00,60,Hujan Ringan,80,28,82
Banjarnegara_2023-11-26T18:00:00,Banjarnegara,2023-11-26 18:00:00,3,Berawan,90,24,75
Bantaeng_2023-11-26T00:00:00,Bantaeng,2023-11-26 00:00:00,3,Berawan,80,27,81
Bantaeng_2023-11-26T06:00:00,Bantaeng,2023-11-26 06:00:00,61,Hujan Sedang,70,32,90
Bantaeng_2023-11-26T12:00:00,Bantaeng,2023-11-26 12:00:00,3,Berawan,85,28,82
Bantaeng_2023-11-26T18:00:00,Bantaeng,2023-11-26 18:00:00,3,Berawan,95,24,75
Bantul_2023-11-26T00:00:00,Bantul,2023-11-26 00:00:00,1,Cerah Berawan,85,26,79
Bantul_2023-11-26T06:00:00,Bantul,2023-11-26 06:00:00,3,Berawan,70,31,88
Bantul_2023-11-26T12:00:00,Bantul,2023-11-26 12:00:00,3,Berawan,85,26,79
Bantul_2023-11-26T18:00:00,Bantul,2023-11-26 18:00:00,3,Berawan,95,24,75
Banyuasin_2023-11-26T00:00:00,Banyuasin,2023-11-26 00:00:00,3,Berawan,90,27,81
Banyuasin_2023-11-26T06:00:00,Banyuasin,2023-11-26 06:00:00,61,Hujan Sedang,60,33,91
Banyuasin_2023-11-26T12:00:00,Banyuasin,2023-11-26 12:00:00,60,Hujan Ringan,85,27,81
Banyuasin_2023-11-26T18:00:00,Banyuasin,2023-11-26 18:00:00,3,Berawan,100,24,75
Banyumas_2023-11-26T00:00:00,Banyumas,2023-11-26 00:00:00,4,Berawan Tebal,70,27,81
Banyumas_2023-11-26T06:00:00,Banyumas,2023-11-26 06:00:00,3,Berawan,55,34,93
Banyumas_2023-11-26T12:00:00,Banyumas,2023-11-26 12:00:00,60,Hujan Ringan,75,29,84
Banyumas_2023-11-26T18:00:00,Banyumas,2023-11-26 18:00:00,3,Berawan,85,25,77
Banyuwangi_2023-11-26T00:00:00,Banyuwangi,2023-11-26 00:00:00,0,,85,27,81
Banyuwangi_2023-11-26T06:00:00,Banyuwangi,2023-11-26 06:00:00,1,Cerah Berawan,60,33,91
Banyuwangi_2023-11-26T12:00:00,Banyuwangi,2023-11-26 12:00:00,3,Berawan,85,26,79
Banyuwangi_2023-11-26T18:00:00,Banyuwangi,2023-11-26 18:00:00,3,Berawan,90,24,75
Barito Kuala_2023-11-26T00:00:00,Barito Kuala,2023-11-26 00:00:00,3,Berawan,85,26,79
Barito Kuala_2023-11-26T06:00:00,Barito Kuala,2023-11-26 06:00:00,60,Hujan Ringan,65,32,90
Barito Kuala_2023-11-26T12:00:00,Barito Kuala,2023-11-26 12:00:00,3,Berawan,85,27,81
Barito Kuala_2023-11-26T18:00:00,Barito Kuala,2023-11-26 18:00:00,3,Berawan,95,24,75
Barito Selatan_2023-11-26T00:00:00,Barito Selatan,2023-11-26 00:00:00,3,Berawan,95,24,75
Barito Selatan_2023-11-26T06:00:00,Barito Selatan,2023-11-26 06:00:00,3,Berawan,60,33,91
Barito Selatan_2023-11-26T12:00:00,Barito Selatan,2023-11-26 12:00:00,60,Hujan Ringan,95,26,79
Barito Selatan_2023-11-26T18:00:00,Barito Selatan,2023-11-26 18:00:00,60,Hujan Ringan,100,23,73
Barito Timur_2023-11-26T00:00:00,Barito Timur,2023-11-26 00:00:00,3,Berawan,95,24,75
Barito Timur_2023-11-26T06:00:00,Barito Timur,2023-11-26 06:00:00,3,Berawan,60,33,91
Barito Timur_2023-11-26T12:00:00,Barito Timur,2023-11-26 12:00:00,60,Hujan Ringan,95,26,79
Barito Timur_2023-11-26T18:00:00,Barito Timur,2023-11-26 18:00:00,60,Hujan Ringan,100,23,73
Barito Utara_2023-11-26T00:00:00,Barito Utara,2023-11-26 00:00:00,3,Berawan,85,27,81
Barito Utara_2023-11-26T06:00:00,Barito Utara,2023-11-26 06:00:00,60,Hujan Ringan,60,32,90
Barito Utara_2023-11-26T12:00:00,Barito Utara,2023-11-26 12:00:00,60,Hujan Ringan,95,26,79
Barito Utara_2023-11-26T18:00:00,Barito Utara,2023-11-26 18:00:00,60,Hujan Ringan,100,23,73
Barru_2023-11-26T00:00:00,Barru,2023-11-26 00:00:00,3,Berawan,80,27,81
Barru_2023-11-26T06:00:00,Barru,2023-11-26 06:00:00,61,Hujan Sedang,70,32,90
Barru_2023-11-26T12:00:00,Barru,2023-11-26 12:00:00,60,Hujan Ringan,85,28,82
Barru_2023-11-26T18:00:00,Barru,2023-11-26 18:00:00,3,Berawan,95,24,75
Batam_2023-11-26T00:00:00,Batam,2023-11-26 00:00:00,3,Berawan,95,25,77
Batam_2023-11-26T06:00:00,Batam,2023-11-26 06:00:00,3,Berawan,65,32,90
Batam_2023-11-26T12:00:00,Batam,2023-11-26 12:00:00,60,Hujan Ringan,80,29,84
Batam_2023-11-26T18:00:00,Batam,2023-11-26 18:00:00,60,Hujan Ringan,95,25,77
Batang_2023-11-26T00:00:00,Batang,2023-11-26 00:00:00,3,Berawan,65,28,82
Batang_2023-11-26T06:00:00,Batang,2023-11-26 06:00:00,3,Berawan,50,35,95
Batang_2023-11-26T12:00:00,Batang,2023-11-26 12:00:00,4,Berawan Tebal,70,30,86
Batang_2023-11-26T18:00:00,Batang,2023-11-26 18:00:00,3,Berawan,80,26,79
Batanghari_2023-11-26T00:00:00,Batanghari,2023-11-26 00:00:00,3,Berawan,100,24,75
Batanghari_2023-11-26T06:00:00,Batanghari,2023-11-26 06:00:00,95,Hujan Petir,70,31,88
Batanghari_2023-11-26T12:00:00,Batanghari,2023-11-26 12:00:00,60,Hujan Ringan,85,25,77
Batanghari_2023-11-26T18:00:00,Batanghari,2023-11-26 18:00:00,3,Berawan,100,24,75
Batu_2023-11-26T00:00:00,Batu,2023-11-26 00:00:00,0,,80,20,68
Batu_2023-11-26T06:00:00,Batu,2023-11-26 06:00:00,60,Hujan Ringan,60,29,84
Batu_2023-11-26T12:00:00,Batu,2023-11-26 12:00:00,4,Berawan Tebal,85,18,64
Batu_2023-11-26T18:00:00,Batu,2023-11-26 18:00:00,45,Berkabut,100,18,64
Batubara_2023-11-26T00:00:00,Batubara,2023-11-26 00:00:00,1,Cerah Berawan,90,23,73
Batubara_2023-11-26T06:00:00,Batubara,2023-11-26 06:00:00,63,Hujan Lebat,70,32,90
Batubara_2023-11-26T12:00:00,Batubara,2023-11-26 12:00:00,3,Berawan,90,26,79
Batubara_2023-11-26T18:00:00,Batubara,2023-11-26 18:00:00,3,Berawan,95,23,73
Bau - Bau_2023-11-26T00:00:00,Bau - Bau,2023-11-26 00:00:00,3,Berawan,80,28,82
Bau - Bau_2023-11-26T06:00:00,Bau - Bau,2023-11-26 06:00:00,60,Hujan Ringan,60,33,91
Bau - Bau_2023-11-26T12:00:00,Bau - Bau,2023-11-26 12:00:00,1,Cerah Berawan,85,27,81
Bau - Bau_2023-11-26T18:00:00,Bau - Bau,2023-11-26 18:00:00,1,Cerah Berawan,95,24,75
Bekasi_2023-11-26T00:00:00,Bekasi,2023-11-26 00:00:00,1,Cerah Berawan,90,26,79
Bekasi_2023-11-26T06:00:00,Bekasi,2023-11-26 06:00:00,3,Berawan,65,32,90
Bekasi_2023-11-26T12:00:00,Bekasi,2023-11-26 12:00:00,60,Hujan Ringan,85,26,79
Bekasi_2023-11-26T18:00:00,Bekasi,2023-11-26 18:00:00,60,Hujan Ringan,95,24,75
Belitung Timur_2023-11-26T00:00:00,Belitung Timur,2023-11-26 00:00:00,60,Hujan Ringan,95,25,77
Belitung Timur_2023-11-26T06:00:00,Belitung Timur,2023-11-26 06:00:00,60,Hujan Ringan,65,32,90
Belitung Timur_2023-11-26T12:00:00,Belitung Timur,2023-11-26 12:00:00,3,Berawan,95,25,77
Belitung Timur_2023-11-26T18:00:00,Belitung Timur,2023-11-26 18:00:00,3,Berawan,95,24,75
Belitung_2023-11-26T00:00:00,Belitung,2023-11-26 00:00:00,60,Hujan Ringan,90,26,79
Belitung_2023-11-26T06:00:00,Belitung,2023-11-26 06:00:00,60,Hujan Ringan,65,32,90
Belitung_2023-11-26T12:00:00,Belitung,2023-11-26 12:00:00,60,Hujan Ringan,90,26,79
Belitung_2023-11-26T18:00:00,Belitung,2023-11-26 18:00:00,3,Berawan,90,26,79
Belu_2023-11-26T00:00:00,Belu,2023-11-26 00:00:00,1,Cerah Berawan,70,29,84
Belu_2023-11-26T06:00:00,Belu,2023-11-26 06:00:00,95,Hujan Petir,50,34,93
Belu_2023-11-26T12:00:00,Belu,2023-11-26 12:00:00,1,Cerah Berawan,75,27,81
Belu_2023-11-26T18:00:00,Belu,2023-11-26 18:00:00,1,Cerah Berawan,90,24,75
Bener Meriah_2023-11-26T00:00:00,Bener Meriah,2023-11-26 00:00:00,60,Hujan Ringan,95,19,66
Bener Meriah_2023-11-26T06:00:00,Bener Meriah,2023-11-26 06:00:00,95,Hujan Petir,80,24,75
Bener Meriah_2023-11-26T12:00:00,Bener Meriah,2023-11-26 12:00:00,60,Hujan Ringan,90,21,70
Bener Meriah_2023-11-26T18:00:00,Bener Meriah,2023-11-26 18:00:00,60,Hujan Ringan,100,18,64
Bengkalis_2023-11-26T00:00:00,Bengkalis,2023-11-26 00:00:00,1,Cerah Berawan,95,25,77
Bengkalis_2023-11-26T06:00:00,Bengkalis,2023-11-26 06:00:00,1,Cerah Berawan,75,32,90
Bengkalis_2023-11-26T12:00:00,Bengkalis,2023-11-26 12:00:00,60,Hujan Ringan,90,27,81
Bengkalis_2023-11-26T18:00:00,Bengkalis,2023-11-26 18:00:00,60,Hujan Ringan,95,25,77
Bengkayang_2023-11-26T00:00:00,Bengkayang,2023-11-26 00:00:00,3,Berawan,100,24,75
Bengkayang_2023-11-26T06:00:00,Bengkayang,2023-11-26 06:00:00,61,Hujan Sedang,60,32,90
Bengkayang_2023-11-26T12:00:00,Bengkayang,2023-11-26 12:00:00,3,Berawan,100,23,73
Bengkayang_2023-11-26T18:00:00,Bengkayang,2023-11-26 18:00:00,3,Berawan,100,23,73
Bengkulu Selatan_2023-11-26T00:00:00,Bengkulu Selatan,2023-11-26 00:00:00,1,Cerah Berawan,90,24,75
Bengkulu Selatan_2023-11-26T06:00:00,Bengkulu Selatan,2023-11-26 06:00:00,60,Hujan Ringan,75,31,88
Bengkulu Selatan_2023-11-26T12:00:00,Bengkulu Selatan,2023-11-26 12:00:00,60,Hujan Ringan,95,24,75
Bengkulu Selatan_2023-11-26T18:00:00,Bengkulu Selatan,2023-11-26 18:00:00,95,Hujan Petir,95,23,73
Bengkulu Tengah_2023-11-26T00:00:00,Bengkulu Tengah,2023-11-26 00:00:00,3,Berawan,100,23,73
Bengkulu Tengah_2023-11-26T06:00:00,Bengkulu Tengah,2023-11-26 06:00:00,61,Hujan Sedang,85,31,88
Bengkulu Tengah_2023-11-26T12:00:00,Bengkulu Tengah,2023-11-26 12:00:00,60,Hujan Ringan,100,22,72
Bengkulu Tengah_2023-11-26T18:00:00,Bengkulu Tengah,2023-11-26 18:00:00,61,Hujan Sedang,90,21,70
Bengkulu Utara_2023-11-26T00:00:00,Bengkulu Utara,2023-11-26 00:00:00,3,Berawan,90,23,73
Bengkulu Utara_2023-11-26T06:00:00,Bengkulu Utara,2023-11-26 06:00:00,63,Hujan Lebat,75,31,88
Bengkulu Utara_2023-11-26T12:00:00,Bengkulu Utara,2023-11-26 12:00:00,60,Hujan Ringan,95,22,72
Bengkulu Utara_2023-11-26T18:00:00,Bengkulu Utara,2023-11-26 18:00:00,60,Hujan Ringan,95,21,70
Bengkulu_2023-11-26T00:00:00,Bengkulu,2023-11-26 00:00:00,4,Berawan Tebal,95,24,75
Bengkulu_2023-11-26T06:00:00,Bengkulu,2023-11-26 06:00:00,60,Hujan Ringan,80,31,88
Bengkulu_2023-11-26T12:00:00,Bengkulu,2023-11-26 12:00:00,3,Berawan,90,25,77
