id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF
Banggai Kepulauan_2023-11-28T18:00:00,Banggai Kepulauan,2023-11-28 18:00:00,1,Cerah Berawan,90,24,75
Banggai_2023-11-28T00:00:00,Banggai,2023-11-28 00:00:00,1,Cerah Berawan,85,26,79
Banggai_2023-11-28T06:00:00,Banggai,2023-11-28 06:00:00,3,Berawan,80,33,91
Banggai_2023-11-28T12:00:00,Banggai,2023-11-28 12:00:00,1,Cerah Berawan,95,23,73
Banggai_2023-11-28T18:00:00,Banggai,2023-11-28 18:00:00,1,Cerah Berawan,85,22,72
Bangka Barat_2023-11-28T00:00:00,Bangka Barat,2023-11-28 00:00:00,4,Berawan Tebal,90,26,79
Bangka Barat_2023-11-28T06:00:00,Bangka Barat,2023-11-28 06:00:00,1,Cerah Berawan,80,30,86
Bangka Barat_2023-11-28T12:00:00,Bangka Barat,2023-11-28 12:00:00,3,Berawan,90,26,79
Bangka Barat_2023-11-28T18:00:00,Bangka Barat,2023-11-28 18:00:00,60,Hujan Ringan,95,24,75
Bangka Selatan_2023-11-28T00:00:00,Bangka Selatan,2023-11-28 00:00:00,95,Hujan Petir,95,25,77
Bangka Selatan_2023-11-28T06:00:00,Bangka Selatan,2023-11-28 06:00:00,60,Hujan Ringan,90,29,84
Bangka Selatan_2023-11-28T12:00:00,Bangka Selatan,2023-11-28 12:00:00,3,Berawan,90,25,77
Bangka Selatan_2023-11-28T18:00:00,Bangka Selatan,2023-11-28 18:00:00,60,Hujan Ringan,100,24,75
Bangka Tengah_2023-11-28T00:00:00,Bangka Tengah,2023-11-28 00:00:00,3,Berawan,100,25,77
Bangka Tengah_2023-11-28T06:00:00,Bangka Tengah,2023-11-28 06:00:00,95,Hujan Petir,85,29,84
Bangka Tengah_2023-11-28T12:00:00,Bangka Tengah,2023-11-28 12:00:00,3,Berawan,85,26,79
Bangka Tengah_2023-11-28T18:00:00,Bangka Tengah,2023-11-28 18:00:00,3,Berawan,90,25,77
Bangka_2023-11-28T00:00:00,Bangka,2023-11-28 00:00:00,3,Berawan,100,25,77
Bangka_2023-11-28T06:00:00,Bangka,2023-11-28 06:00:00,95,Hujan Petir,80,30,86
Bangka_2023-11-28T12:00:00,Bangka,2023-11-28 12:00:00,3,Berawan,90,25,77
Bangka_2023-11-28T18:00:00,Bangka,2023-11-28 18:00:00,61,Hujan Sedang,95,23,73
Bangkalan_2023-11-28T00:00:00,Bangkalan,2023-11-28 00:00:00,1,Cerah Berawan,90,26,79
Bangkalan_2023-11-28T06:00:00,Bangkalan,2023-11-28 06:00:00,61,Hujan Sedang,60,32,90
Bangkalan_2023-11-28T12:00:00,Bangkalan,2023-11-28 12:00:00,63,Hujan Lebat,85,28,82
Bangkalan_2023-11-28T18:00:00,Bangkalan,2023-11-28 18:00:00,60,Hujan Ringan,90,25,77
Bangli_2023-11-28T00:00:00,Bangli,2023-11-28 00:00:00,3,Berawan,80,26,79
Bangli_2023-11-28T06:00:00,Bangli,2023-11-28 06:00:00,61,Hujan Sedang,70,31,88
Bangli_2023-11-28T12:00:00,Bangli,2023-11-28 12:00:00,3,Berawan,80,28,82
Bangli_2023-11-28T18:00:00,Bangli,2023-11-28 18:00:00,3,Berawan,95,25,77
Banjar_2023-11-28T00:00:00,Banjar,2023-11-28 00:00:00,1,Cerah Berawan,85,24,75
Banjar_2023-11-28T06:00:00,Banjar,2023-11-28 06:00:00,60,Hujan Ringan,70,32,90
Banjar_2023-11-28T12:00:00,Banjar,2023-11-28 12:00:00,3,Berawan,85,26,79
Banjar_2023-11-28T18:00:00,Banjar,2023-11-28 18:00:00,45,Berkabut,95,24,75
Banjarbaru_2023-11-28T00:00:00,Banjarbaru,2023-11-28 00:00:00,3,Berawan,85,28,82
Banjarbaru_2023-11-28T06:00:00,Banjarbaru,2023-11-28 06:00:00,95,Hujan Petir,65,31,88
Banjarbaru_2023-11-28T12:00:00,Banjarbaru,2023-11-28 12:00:00,3,Berawan,85,26,79
Banjarbaru_2023-11-28T18:00:00,Banjarbaru,2023-11-28 18:00:00,45,Berkabut,95,24,75
Banjarmasin_2023-11-28T00:00:00,Banjarmasin,2023-11-28 00:00:00,3,Berawan,85,28,82
Banjarmasin_2023-11-28T06:00:00,Banjarmasin,2023-11-28 06:00:00,95,Hujan Petir,65,31,88
Banjarmasin_2023-11-28T12:00:00,Banjarmasin,2023-11-28 12:00:00,3,Berawan,85,26,79
Banjarmasin_2023-11-28T18:00:00,Banjarmasin,2023-11-28 18:00:00,1,Cerah Berawan,95,24,75
Banjarnegara_2023-11-28T00:00:00,Banjarnegara,2023-11-28 00:00:00,3,Berawan,90,25,77
Banjarnegara_2023-11-28T06:00:00,Banjarnegara,2023-11-28 06:00:00,60,Hujan Ringan,65,31,88
Banjarnegara_2023-11-28T12:00:00,Banjarnegara,2023-11-28 12:00:00,61,Hujan Sedang,90,28,82
Banjarnegara_2023-11-28T18:00:00,Banjarnegara,2023-11-28 18:00:00,3,Berawan,95,24,75
Bantaeng_2023-11-28T00:00:00,Bantaeng,2023-11-28 00:00:00,3,Berawan,80,28,82
Bantaeng_2023-11-28T06:00:00,Bantaeng,2023-11-28 06:00:00,60,Hujan Ringan,75,31,88
Bantaeng_2023-11-28T12:00:00,Bantaeng,2023-11-28 12:00:00,3,Berawan,90,29,84
Bantaeng_2023-11-28T18:00:00,Bantaeng,2023-11-28 18:00:00,3,Berawan,85,25,77
Bantul_2023-11-28T00:00:00,Bantul,2023-11-28 00:00:00,1,Cerah Berawan,80,27,81
Bantul_2023-11-28T06:00:00,Bantul,2023-11-28 06:00:00,1,Cerah Berawan,65,32,90
Bantul_2023-11-28T12:00:00,Bantul,2023-11-28 12:00:00,3,Berawan,80,27,81
Bantul_2023-11-28T18:00:00,Bantul,2023-11-28 18:00:00,3,Berawan,90,25,77
Banyuasin_2023-11-28T00:00:00,Banyuasin,2023-11-28 00:00:00,3,Berawan,95,24,75
Banyuasin_2023-11-28T06:00:00,Banyuasin,2023-11-28 06:00:00,60,Hujan Ringan,55,33,91
Banyuasin_2023-11-28T12:00:00,Banyuasin,2023-11-28 12:00:00,3,Berawan,70,29,84
Banyuasin_2023-11-28T18:00:00,Banyuasin,2023-11-28 18:00:00,60,Hujan Ringan,80,26,79
Banyumas_2023-11-28T00:00:00,Banyumas,2023-11-28 00:00:00,3,Berawan,90,26,79
Banyumas_2023-11-28T06:00:00,Banyumas,2023-11-28 06:00:00,4,Berawan Tebal,65,31,88
Banyumas_2023-11-28T12:00:00,Banyumas,2023-11-28 12:00:00,61,Hujan Sedang,90,28,82
Banyumas_2023-11-28T18:00:00,Banyumas,2023-11-28 18:00:00,3,Berawan,95,24,75
Banyuwangi_2023-11-28T00:00:00,Banyuwangi,2023-11-28 00:00:00,3,Berawan,80,28,82
Banyuwangi_2023-11-28T06:00:00,Banyuwangi,2023-11-28 06:00:00,61,Hujan Sedang,70,33,91
Banyuwangi_2023-11-28T12:00:00,Banyuwangi,2023-11-28 12:00:00,1,Cerah Berawan,85,26,79
Banyuwangi_2023-11-28T18:00:00,Banyuwangi,2023-11-28 18:00:00,3,Berawan,85,24,75
Barito Kuala_2023-11-28T00:00:00,Barito Kuala,2023-11-28 00:00:00,3,Berawan,85,28,82
Barito Kuala_2023-11-28T06:00:00,Barito Kuala,2023-11-28 06:00:00,95,Hujan Petir,65,31,88
Barito Kuala_2023-11-28T12:00:00,Barito Kuala,2023-11-28 12:00:00,3,Berawan,85,26,79
Barito Kuala_2023-11-28T18:00:00,Barito Kuala,2023-11-28 18:00:00,1,Cerah Berawan,95,24,75
Barito Selatan_2023-11-28T00:00:00,Barito Selatan,2023-11-28 00:00:00,3,Berawan,95,27,81
Barito Selatan_2023-11-28T06:00:00,Barito Selatan,2023-11-28 06:00:00,3,Berawan,65,32,90
Barito Selatan_2023-11-28T12:00:00,Barito Selatan,2023-11-28 12:00:00,60,Hujan Ringan,90,25,77
Barito Selatan_2023-11-28T18:00:00,Barito Selatan,2023-11-28 18:00:00,3,Berawan,100,23,73
Barito Timur_2023-11-28T00:00:00,Barito Timur,2023-11-28 00:00:00,3,Berawan,95,27,81
Barito Timur_2023-11-28T06:00:00,Barito Timur,2023-11-28 06:00:00,3,Berawan,65,32,90
Barito Timur_2023-11-28T12:00:00,Barito Timur,2023-11-28 12:00:00,60,Hujan Ringan,90,25,77
Barito Timur_2023-11-28T18:00:00,Barito Timur,2023-11-28 18:00:00,3,Berawan,100,23,73
Barito Utara_2023-11-28T00:00:00,Barito Utara,2023-11-28 00:00:00,3,Berawan,95,27,81
Barito Utara_2023-11-28T06:00:00,Barito Utara,2023-11-28 06:00:00,60,Hujan Ringan,75,30,86
Barito Utara_2023-11-28T12:00:00,Barito Utara,2023-11-28 12:00:00,61,Hujan Sedang,90,25,77
Barito Utara_2023-11-28T18:00:00,Barito Utara,2023-11-28 18:00:00,3,Berawan,100,23,73
Barru_2023-11-28T00:00:00,Barru,2023-11-28 00:00:00,3,Berawan,80,28,82
Barru_2023-11-28T06:00:00,Barru,2023-11-28 06:00:00,95,Hujan Petir,75,31,88
Barru_2023-11-28T12:00:00,Barru,2023-11-28 12:00:00,60,Hujan Ringan,90,29,84
Barru_2023-11-28T18:00:00,Barru,2023-11-28 18:00:00,3,Berawan,85,25,77
Batam_2023-11-28T00:00:00,Batam,2023-11-28 00:00:00,3,Berawan,75,30,86
Batam_2023-11-28T06:00:00,Batam,2023-11-28 06:00:00,60,Hujan Ringan,65,31,88
Batam_2023-11-28T12:00:00,Batam,2023-11-28 12:00:00,3,Berawan,85,28,82
Batam_2023-11-28T18:00:00,Batam,2023-11-28 18:00:00,4,Berawan Tebal,95,24,75
Batang_2023-11-28T00:00:00,Batang,2023-11-28 00:00:00,3,Berawan,85,28,82
Batang_2023-11-28T06:00:00,Batang,2023-11-28 06:00:00,3,Berawan,50,34,93
Batang_2023-11-28T12:00:00,Batang,2023-11-28 12:00:00,60,Hujan Ringan,75,30,86
Batang_2023-11-28T18:00:00,Batang,2023-11-28 18:00:00,60,Hujan Ringan,85,26,79
Batanghari_2023-11-28T00:00:00,Batanghari,2023-11-28 00:00:00,3,Berawan,85,24,75
Batanghari_2023-11-28T06:00:00,Batanghari,2023-11-28 06:00:00,1,Cerah Berawan,65,31,88
Batanghari_2023-11-28T12:00:00,Batanghari,2023-11-28 12:00:00,3,Berawan,85,25,77
Batanghari_2023-11-28T18:00:00,Batanghari,2023-11-28 18:00:00,45,Berkabut,95,24,75
Batu_2023-11-28T00:00:00,Batu,2023-11-28 00:00:00,3,Berawan,95,18,64
Batu_2023-11-28T06:00:00,Batu,2023-11-28 06:00:00,95,Hujan Petir,70,29,84
Batu_2023-11-28T12:00:00,Batu,2023-11-28 12:00:00,1,Cerah Berawan,90,20,68
Batu_2023-11-28T18:00:00,Batu,2023-11-28 18:00:00,3,Berawan,100,17,63
Batubara_2023-11-28T00:00:00,Batubara,2023-11-28 00:00:00,3,Berawan,100,23,73
Batubara_2023-11-28T06:00:00,Batubara,2023-11-28 06:00:00,1,Cerah Berawan,80,29,84
Batubara_2023-11-28T12:00:00,Batubara,2023-11-28 12:00:00,3,Berawan,95,25,77
Batubara_2023-11-28T18:00:00,Batubara,2023-11-28 18:00:00,1,Cerah Berawan,100,24,75
Bau - Bau_2023-11-28T00:00:00,Bau - Bau,2023-11-28 00:00:00,1,Cerah Berawan,85,28,82
Bau - Bau_2023-11-28T06:00:00,Bau - Bau,2023-11-28 06:00:00,60,Hujan Ringan,60,34,93
Bau - Bau_2023-11-28T12:00:00,Bau - Bau,2023-11-28 12:00:00,3,Berawan,90,26,79
Bau - Bau_2023-11-28T18:00:00,Bau - Bau,2023-11-28 18:00:00,1,Cerah Berawan,95,24,75
Bekasi_2023-11-28T00:00:00,Bekasi,2023-11-28 00:00:00,1,Cerah Berawan,85,25,77
Bekasi_2023-11-28T06:00:00,Bekasi,2023-11-28 06:00:00,60,Hujan Ringan,65,33,91
Bekasi_2023-11-28T12:00:00,Bekasi,2023-11-28 12:00:00,60,Hujan Ringan,90,26,79
Bekasi_2023-11-28T18:00:00,Bekasi,2023-11-28 18:00:00,3,Berawan,95,24,75
Belitung Timur_2023-11-28T00:00:00,Belitung Timur,2023-11-28 00:00:00,60,Hujan Ringan,95,25,77
Belitung Timur_2023-11-28T06:00:00,Belitung Timur,2023-11-28 06:00:00,60,Hujan Ringan,85,29,84
Belitung Timur_2023-11-28T12:00:00,Belitung Timur,2023-11-28 12:00:00,4,Berawan Tebal,90,26,79
Belitung Timur_2023-11-28T18:00:00,Belitung Timur,2023-11-28 18:00:00,3,Berawan,95,24,75
Belitung_2023-11-28T00:00:00,Belitung,2023-11-28 00:00:00,60,Hujan Ringan,90,26,79
Belitung_2023-11-28T06:00:00,Belitung,2023-11-28 06:00:00,60,Hujan Ringan,85,30,86
Belitung_2023-11-28T12:00:00,Belitung,2023-11-28 12:00:00,4,Berawan Tebal,90,26,79
Belitung_2023-11-28T18:00:00,Belitung,2023-11-28 18:00:00,3,Berawan,90,27,81
Belu_2023-11-28T00:00:00,Belu,2023-11-28 00:00:00,1,Cerah Berawan,80,29,84
Belu_2023-11-28T06:00:00,Belu,2023-11-28 06:00:00,95,Hujan Petir,60,34,93
Belu_2023-11-28T12:00:00,Belu,2023-11-28 12:00:00,1,Cerah Berawan,85,27,81
Belu_2023-11-28T18:00:00,Belu,2023-11-28 18:00:00,1,Cerah Berawan,95,24,75
Bener Meriah_2023-11-28T00:00:00,Bener Meriah,2023-11-28 00:00:00,45,Berkabut,100,17,63
Bener Meriah_2023-11-28T06:00:00,Bener Meriah,2023-11-28 06:00:00,95,Hujan Petir,75,24,75
Bener Meriah_2023-11-28T12:00:00,Bener Meriah,2023-11-28 12:00:00,60,Hujan Ringan,95,19,66
Bener Meriah_2023-11-28T18:00:00,Bener Meriah,2023-11-28 18:00:00,60,Hujan Ringan,100,17,63
Bengkalis_2023-11-28T00:00:00,Bengkalis,2023-11-28 00:00:00,3,Berawan,95,22,72
Bengkalis_2023-11-28T06:00:00,Bengkalis,2023-11-28 06:00:00,1,Cerah Berawan,75,30,86
Bengkalis_2023-11-28T12:00:00,Bengkalis,2023-11-28 12:00:00,60,Hujan Ringan,85,27,81
Bengkalis_2023-11-28T18:00:00,Bengkalis,2023-11-28 18:00:00,3,Berawan,90,24,75
Bengkayang_2023-11-28T00:00:00,Bengkayang,2023-11-28 00:00:00,3,Berawan,95,24,75
Bengkayang_2023-11-28T06:00:00,Bengkayang,2023-11-28 06:00:00,60,Hujan Ringan,65,31,88
Bengkayang_2023-11-28T12:00:00,Bengkayang,2023-11-28 12:00:00,3,Berawan,100,24,75
Bengkayang_2023-11-28T18:00:00,Bengkayang,2023-11-28 18:00:00,45,Berkabut,100,23,73
Bengkulu Selatan_2023-11-28T00:00:00,Bengkulu Selatan,2023-11-28 00:00:00,3,Berawan,95,23,73
Bengkulu Selatan_2023-11-28T06:00:00,Bengkulu Selatan,2023-11-28 06:00:00,60,Hujan Ringan,65,31,88
Bengkulu Selatan_2023-11-28T12:00:00,Bengkulu Selatan,2023-11-28 12:00:00,3,Berawan,95,24,75
Bengkulu Selatan_2023-11-28T18:00:00,Bengkulu Selatan,2023-11-28 18:00:00,4,Berawan Tebal,100,23,73
Bengkulu Tengah_2023-11-28T00:00:00,Bengkulu Tengah,2023-11-28 00:00:00,3,Berawan,95,23,73
Bengkulu Tengah_2023-11-28T06:00:00,Bengkulu Tengah,2023-11-28 06:00:00,60,Hujan Ringan,65,31,88
Bengkulu Tengah_2023-11-28T12:00:00,Bengkulu Tengah,2023-11-28 12:00:00,45,Berkabut,100,22,72
Bengkulu Tengah_2023-11-28T18:00:00,Bengkulu Tengah,2023-11-28 18:00:00,4,Berawan Tebal,95,22,72
Bengkulu Utara_2023-11-28T00:00:00,Bengkulu Utara,2023-11-28 00:00:00,3,Berawan,90,23,73
Bengkulu Utara_2023-11-28T06:00:00,Bengkulu Utara,2023-11-28 06:00:00,60,Hujan Ringan,65,31,88
Bengkulu Utara_2023-11-28T12:00:00,Bengkulu Utara,2023-11-28 12:00:00,3,Berawan,100,22,72
Bengkulu Utara_2023-11-28T18:00:00,Bengkulu Utara,2023-11-28 18:00:00,4,Berawan Tebal,95,22,72
Bengkulu_2023-11-28T00:00:00,Bengkulu,2023-11-28 00:00:00,3,Berawan,90,24,75
Bengkulu_2023-11-28T06:00:00,Bengkulu,2023-11-28 06:00:00,1,Cerah Berawan,65,31,88
Bengkulu_2023-11-28T12:00:00,Bengkulu,2023-11-28 12:00:00,1,Cerah Berawan,90,25,77
