id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF
Banggai Kepulauan_2023-11-21T18:00:00,Banggai Kepulauan,2023-11-21 18:00:00,60,Hujan Ringan,90,25,77
Banggai_2023-11-21T00:00:00,Banggai,2023-11-21 00:00:00,1,Cerah Berawan,75,27,81
Banggai_2023-11-21T06:00:00,Banggai,2023-11-21 06:00:00,60,Hujan Ringan,85,26,79
Banggai_2023-11-21T12:00:00,Banggai,2023-11-21 12:00:00,60,Hujan Ringan,90,23,73
Banggai_2023-11-21T18:00:00,Banggai,2023-11-21 18:00:00,60,Hujan Ringan,90,22,72
Bangka Barat_2023-11-21T00:00:00,Bangka Barat,2023-11-21 00:00:00,1,Cerah Berawan,95,27,81
Bangka Barat_2023-11-21T06:00:00,Bangka Barat,2023-11-21 06:00:00,3,Berawan,55,32,90
Bangka Barat_2023-11-21T12:00:00,Bangka Barat,2023-11-21 12:00:00,3,Berawan,85,27,81
Bangka Barat_2023-11-21T18:00:00,Bangka Barat,2023-11-21 18:00:00,60,Hujan Ringan,95,25,77
Bangka Selatan_2023-11-21T00:00:00,Bangka Selatan,2023-11-21 00:00:00,3,Berawan,95,27,81
Bangka Selatan_2023-11-21T06:00:00,Bangka Selatan,2023-11-21 06:00:00,60,Hujan Ringan,60,32,90
Bangka Selatan_2023-11-21T12:00:00,Bangka Selatan,2023-11-21 12:00:00,1,Cerah Berawan,85,27,81
Bangka Selatan_2023-11-21T18:00:00,Bangka Selatan,2023-11-21 18:00:00,60,Hujan Ringan,95,25,77
Bangka Tengah_2023-11-21T00:00:00,Bangka Tengah,2023-11-21 00:00:00,1,Cerah Berawan,95,27,81
Bangka Tengah_2023-11-21T06:00:00,Bangka Tengah,2023-11-21 06:00:00,60,Hujan Ringan,55,32,90
Bangka Tengah_2023-11-21T12:00:00,Bangka Tengah,2023-11-21 12:00:00,1,Cerah Berawan,85,27,81
Bangka Tengah_2023-11-21T18:00:00,Bangka Tengah,2023-11-21 18:00:00,60,Hujan Ringan,95,25,77
Bangka_2023-11-21T00:00:00,Bangka,2023-11-21 00:00:00,1,Cerah Berawan,95,27,81
Bangka_2023-11-21T06:00:00,Bangka,2023-11-21 06:00:00,95,Hujan Petir,55,32,90
Bangka_2023-11-21T12:00:00,Bangka,2023-11-21 12:00:00,1,Cerah Berawan,85,27,81
Bangka_2023-11-21T18:00:00,Bangka,2023-11-21 18:00:00,4,Berawan Tebal,95,25,77
Bangkalan_2023-11-21T00:00:00,Bangkalan,2023-11-21 00:00:00,0,,85,28,82
Bangkalan_2023-11-21T06:00:00,Bangkalan,2023-11-21 06:00:00,1,Cerah Berawan,50,34,93
Bangkalan_2023-11-21T12:00:00,Bangkalan,2023-11-21 12:00:00,1,Cerah Berawan,85,29,84
Bangkalan_2023-11-21T18:00:00,Bangkalan,2023-11-21 18:00:00,0,,90,26,79
Bangli_2023-11-21T00:00:00,Bangli,2023-11-21 00:00:00,1,Cerah Berawan,80,24,75
Bangli_2023-11-21T06:00:00,Bangli,2023-11-21 06:00:00,1,Cerah Berawan,65,31,88
Bangli_2023-11-21T12:00:00,Bangli,2023-11-21 12:00:00,3,Berawan,75,27,81
Bangli_2023-11-21T18:00:00,Bangli,2023-11-21 18:00:00,3,Berawan,95,25,77
Banjar_2023-11-21T00:00:00,Banjar,2023-11-21 00:00:00,60,Hujan Ringan,80,26,79
Banjar_2023-11-21T06:00:00,Banjar,2023-11-21 06:00:00,3,Berawan,55,32,90
Banjar_2023-11-21T12:00:00,Banjar,2023-11-21 12:00:00,1,Cerah Berawan,80,26,79
Banjar_2023-11-21T18:00:00,Banjar,2023-11-21 18:00:00,1,Cerah Berawan,90,24,75
Banjarbaru_2023-11-21T00:00:00,Banjarbaru,2023-11-21 00:00:00,1,Cerah Berawan,80,27,81
Banjarbaru_2023-11-21T06:00:00,Banjarbaru,2023-11-21 06:00:00,60,Hujan Ringan,60,33,91
Banjarbaru_2023-11-21T12:00:00,Banjarbaru,2023-11-21 12:00:00,1,Cerah Berawan,80,26,79
Banjarbaru_2023-11-21T18:00:00,Banjarbaru,2023-11-21 18:00:00,1,Cerah Berawan,90,24,75
Banjarmasin_2023-11-21T00:00:00,Banjarmasin,2023-11-21 00:00:00,1,Cerah Berawan,80,27,81
Banjarmasin_2023-11-21T06:00:00,Banjarmasin,2023-11-21 06:00:00,60,Hujan Ringan,60,33,91
Banjarmasin_2023-11-21T12:00:00,Banjarmasin,2023-11-21 12:00:00,1,Cerah Berawan,80,26,79
Banjarmasin_2023-11-21T18:00:00,Banjarmasin,2023-11-21 18:00:00,1,Cerah Berawan,90,24,75
Banjarnegara_2023-11-21T00:00:00,Banjarnegara,2023-11-21 00:00:00,3,Berawan,80,26,79
Banjarnegara_2023-11-21T06:00:00,Banjarnegara,2023-11-21 06:00:00,3,Berawan,65,30,86
Banjarnegara_2023-11-21T12:00:00,Banjarnegara,2023-11-21 12:00:00,60,Hujan Ringan,80,26,79
Banjarnegara_2023-11-21T18:00:00,Banjarnegara,2023-11-21 18:00:00,3,Berawan,95,21,70
Bantaeng_2023-11-21T00:00:00,Bantaeng,2023-11-21 00:00:00,1,Cerah Berawan,70,28,82
Bantaeng_2023-11-21T06:00:00,Bantaeng,2023-11-21 06:00:00,3,Berawan,65,34,93
Bantaeng_2023-11-21T12:00:00,Bantaeng,2023-11-21 12:00:00,3,Berawan,80,28,82
Bantaeng_2023-11-21T18:00:00,Bantaeng,2023-11-21 18:00:00,3,Berawan,85,25,77
Bantul_2023-11-21T00:00:00,Bantul,2023-11-21 00:00:00,1,Cerah Berawan,80,27,81
Bantul_2023-11-21T06:00:00,Bantul,2023-11-21 06:00:00,1,Cerah Berawan,55,32,90
Bantul_2023-11-21T12:00:00,Bantul,2023-11-21 12:00:00,3,Berawan,75,27,81
Bantul_2023-11-21T18:00:00,Bantul,2023-11-21 18:00:00,1,Cerah Berawan,90,24,75
Banyuasin_2023-11-21T00:00:00,Banyuasin,2023-11-21 00:00:00,1,Cerah Berawan,80,28,82
Banyuasin_2023-11-21T06:00:00,Banyuasin,2023-11-21 06:00:00,3,Berawan,55,34,93
Banyuasin_2023-11-21T12:00:00,Banyuasin,2023-11-21 12:00:00,95,Hujan Petir,75,30,86
Banyuasin_2023-11-21T18:00:00,Banyuasin,2023-11-21 18:00:00,3,Berawan,90,26,79
Banyumas_2023-11-21T00:00:00,Banyumas,2023-11-21 00:00:00,3,Berawan,75,27,81
Banyumas_2023-11-21T06:00:00,Banyumas,2023-11-21 06:00:00,3,Berawan,65,31,88
Banyumas_2023-11-21T12:00:00,Banyumas,2023-11-21 12:00:00,60,Hujan Ringan,75,27,81
Banyumas_2023-11-21T18:00:00,Banyumas,2023-11-21 18:00:00,3,Berawan,95,24,75
Banyuwangi_2023-11-21T00:00:00,Banyuwangi,2023-11-21 00:00:00,3,Berawan,85,27,81
Banyuwangi_2023-11-21T06:00:00,Banyuwangi,2023-11-21 06:00:00,3,Berawan,60,32,90
Banyuwangi_2023-11-21T12:00:00,Banyuwangi,2023-11-21 12:00:00,1,Cerah Berawan,85,26,79
Banyuwangi_2023-11-21T18:00:00,Banyuwangi,2023-11-21 18:00:00,3,Berawan,90,26,79
Barito Kuala_2023-11-21T00:00:00,Barito Kuala,2023-11-21 00:00:00,1,Cerah Berawan,80,27,81
Barito Kuala_2023-11-21T06:00:00,Barito Kuala,2023-11-21 06:00:00,95,Hujan Petir,60,33,91
Barito Kuala_2023-11-21T12:00:00,Barito Kuala,2023-11-21 12:00:00,3,Berawan,80,26,79
Barito Kuala_2023-11-21T18:00:00,Barito Kuala,2023-11-21 18:00:00,1,Cerah Berawan,90,24,75
Barito Selatan_2023-11-21T00:00:00,Barito Selatan,2023-11-21 00:00:00,3,Berawan,85,26,79
Barito Selatan_2023-11-21T06:00:00,Barito Selatan,2023-11-21 06:00:00,3,Berawan,60,33,91
Barito Selatan_2023-11-21T12:00:00,Barito Selatan,2023-11-21 12:00:00,60,Hujan Ringan,90,25,77
Barito Selatan_2023-11-21T18:00:00,Barito Selatan,2023-11-21 18:00:00,3,Berawan,100,23,73
Barito Timur_2023-11-21T00:00:00,Barito Timur,2023-11-21 00:00:00,3,Berawan,85,26,79
Barito Timur_2023-11-21T06:00:00,Barito Timur,2023-11-21 06:00:00,3,Berawan,60,33,91
Barito Timur_2023-11-21T12:00:00,Barito Timur,2023-11-21 12:00:00,60,Hujan Ringan,90,25,77
Barito Timur_2023-11-21T18:00:00,Barito Timur,2023-11-21 18:00:00,3,Berawan,100,23,73
Barito Utara_2023-11-21T00:00:00,Barito Utara,2023-11-21 00:00:00,3,Berawan,85,26,79
Barito Utara_2023-11-21T06:00:00,Barito Utara,2023-11-21 06:00:00,3,Berawan,60,33,91
Barito Utara_2023-11-21T12:00:00,Barito Utara,2023-11-21 12:00:00,60,Hujan Ringan,90,25,77
Barito Utara_2023-11-21T18:00:00,Barito Utara,2023-11-21 18:00:00,60,Hujan Ringan,100,24,75
Barru_2023-11-21T00:00:00,Barru,2023-11-21 00:00:00,60,Hujan Ringan,75,27,81
Barru_2023-11-21T06:00:00,Barru,2023-11-21 06:00:00,60,Hujan Ringan,65,33,91
Barru_2023-11-21T12:00:00,Barru,2023-11-21 12:00:00,3,Berawan,80,27,81
Barru_2023-11-21T18:00:00,Barru,2023-11-21 18:00:00,3,Berawan,85,24,75
Batam_2023-11-21T00:00:00,Batam,2023-11-21 00:00:00,3,Berawan,85,27,81
Batam_2023-11-21T06:00:00,Batam,2023-11-21 06:00:00,95,Hujan Petir,65,31,88
Batam_2023-11-21T12:00:00,Batam,2023-11-21 12:00:00,3,Berawan,85,27,81
Batam_2023-11-21T18:00:00,Batam,2023-11-21 18:00:00,95,Hujan Petir,95,24,75
Batang_2023-11-21T00:00:00,Batang,2023-11-21 00:00:00,1,Cerah Berawan,80,29,84
Batang_2023-11-21T06:00:00,Batang,2023-11-21 06:00:00,3,Berawan,55,35,95
Batang_2023-11-21T12:00:00,Batang,2023-11-21 12:00:00,60,Hujan Ringan,70,29,84
Batang_2023-11-21T18:00:00,Batang,2023-11-21 18:00:00,3,Berawan,80,26,79
Batanghari_2023-11-21T00:00:00,Batanghari,2023-11-21 00:00:00,95,Hujan Petir,95,25,77
Batanghari_2023-11-21T06:00:00,Batanghari,2023-11-21 06:00:00,60,Hujan Ringan,60,32,90
Batanghari_2023-11-21T12:00:00,Batanghari,2023-11-21 12:00:00,3,Berawan,90,26,79
Batanghari_2023-11-21T18:00:00,Batanghari,2023-11-21 18:00:00,95,Hujan Petir,100,25,77
Batu_2023-11-21T00:00:00,Batu,2023-11-21 00:00:00,1,Cerah Berawan,90,20,68
Batu_2023-11-21T06:00:00,Batu,2023-11-21 06:00:00,95,Hujan Petir,65,30,86
Batu_2023-11-21T12:00:00,Batu,2023-11-21 12:00:00,60,Hujan Ringan,95,20,68
Batu_2023-11-21T18:00:00,Batu,2023-11-21 18:00:00,45,Berkabut,95,18,64
Batubara_2023-11-21T00:00:00,Batubara,2023-11-21 00:00:00,60,Hujan Ringan,95,23,73
Batubara_2023-11-21T06:00:00,Batubara,2023-11-21 06:00:00,60,Hujan Ringan,75,32,90
Batubara_2023-11-21T12:00:00,Batubara,2023-11-21 12:00:00,61,Hujan Sedang,85,24,75
Batubara_2023-11-21T18:00:00,Batubara,2023-11-21 18:00:00,1,Cerah Berawan,95,23,73
Bau - Bau_2023-11-21T00:00:00,Bau - Bau,2023-11-21 00:00:00,3,Berawan,80,28,82
Bau - Bau_2023-11-21T06:00:00,Bau - Bau,2023-11-21 06:00:00,1,Cerah Berawan,55,33,91
Bau - Bau_2023-11-21T12:00:00,Bau - Bau,2023-11-21 12:00:00,1,Cerah Berawan,80,28,82
Bau - Bau_2023-11-21T18:00:00,Bau - Bau,2023-11-21 18:00:00,1,Cerah Berawan,90,25,77
Bekasi_2023-11-21T00:00:00,Bekasi,2023-11-21 00:00:00,1,Cerah Berawan,80,26,79
Bekasi_2023-11-21T06:00:00,Bekasi,2023-11-21 06:00:00,3,Berawan,50,33,91
Bekasi_2023-11-21T12:00:00,Bekasi,2023-11-21 12:00:00,61,Hujan Sedang,80,25,77
Bekasi_2023-11-21T18:00:00,Bekasi,2023-11-21 18:00:00,60,Hujan Ringan,90,23,73
Belitung Timur_2023-11-21T00:00:00,Belitung Timur,2023-11-21 00:00:00,1,Cerah Berawan,95,27,81
Belitung Timur_2023-11-21T06:00:00,Belitung Timur,2023-11-21 06:00:00,3,Berawan,55,32,90
Belitung Timur_2023-11-21T12:00:00,Belitung Timur,2023-11-21 12:00:00,1,Cerah Berawan,85,27,81
Belitung Timur_2023-11-21T18:00:00,Belitung Timur,2023-11-21 18:00:00,60,Hujan Ringan,95,25,77
Belitung_2023-11-21T00:00:00,Belitung,2023-11-21 00:00:00,1,Cerah Berawan,95,27,81
Belitung_2023-11-21T06:00:00,Belitung,2023-11-21 06:00:00,95,Hujan Petir,60,32,90
Belitung_2023-11-21T12:00:00,Belitung,2023-11-21 12:00:00,1,Cerah Berawan,85,27,81
Belitung_2023-11-21T18:00:00,Belitung,2023-11-21 18:00:00,4,Berawan Tebal,95,25,77
Belu_2023-11-21T00:00:00,Belu,2023-11-21 00:00:00,0,,70,28,82
Belu_2023-11-21T06:00:00,Belu,2023-11-21 06:00:00,3,Berawan,55,34,93
Belu_2023-11-21T12:00:00,Belu,2023-11-21 12:00:00,1,Cerah Berawan,80,27,81
Belu_2023-11-21T18:00:00,Belu,2023-11-21 18:00:00,3,Berawan,95,24,75
Bener Meriah_2023-11-21T00:00:00,Bener Meriah,2023-11-21 00:00:00,61,Hujan Sedang,95,19,66
Bener Meriah_2023-11-21T06:00:00,Bener Meriah,2023-11-21 06:00:00,60,Hujan Ringan,80,24,75
Bener Meriah_2023-11-21T12:00:00,Bener Meriah,2023-11-21 12:00:00,60,Hujan Ringan,95,21,70
Bener Meriah_2023-11-21T18:00:00,Bener Meriah,2023-11-21 18:00:00,1,Cerah Berawan,100,18,64
Bengkalis_2023-11-21T00:00:00,Bengkalis,2023-11-21 00:00:00,45,Berkabut,100,25,77
Bengkalis_2023-11-21T06:00:00,Bengkalis,2023-11-21 06:00:00,60,Hujan Ringan,60,32,90
Bengkalis_2023-11-21T12:00:00,Bengkalis,2023-11-21 12:00:00,95,Hujan Petir,90,27,81
Bengkalis_2023-11-21T18:00:00,Bengkalis,2023-11-21 18:00:00,95,Hujan Petir,95,25,77
Bengkayang_2023-11-21T00:00:00,Bengkayang,2023-11-21 00:00:00,1,Cerah Berawan,100,25,77
Bengkayang_2023-11-21T06:00:00,Bengkayang,2023-11-21 06:00:00,95,Hujan Petir,65,33,91
Bengkayang_2023-11-21T12:00:00,Bengkayang,2023-11-21 12:00:00,60,Hujan Ringan,100,24,75
Bengkayang_2023-11-21T18:00:00,Bengkayang,2023-11-21 18:00:00,1,Cerah Berawan,100,23,73
Bengkulu Selatan_2023-11-21T00:00:00,Bengkulu Selatan,2023-11-21 00:00:00,3,Berawan,90,24,75
Bengkulu Selatan_2023-11-21T06:00:00,Bengkulu Selatan,2023-11-21 06:00:00,61,Hujan Sedang,65,32,90
Bengkulu Selatan_2023-11-21T12:00:00,Bengkulu Selatan,2023-11-21 12:00:00,60,Hujan Ringan,95,25,77
Bengkulu Selatan_2023-11-21T18:00:00,Bengkulu Selatan,2023-11-21 18:00:00,60,Hujan Ringan,95,24,75
Bengkulu Tengah_2023-11-21T00:00:00,Bengkulu Tengah,2023-11-21 00:00:00,1,Cerah Berawan,95,22,72
Bengkulu Tengah_2023-11-21T06:00:00,Bengkulu Tengah,2023-11-21 06:00:00,95,Hujan Petir,65,32,90
Bengkulu Tengah_2023-11-21T12:00:00,Bengkulu Tengah,2023-11-21 12:00:00,60,Hujan Ringan,100,23,73
Bengkulu Tengah_2023-11-21T18:00:00,Bengkulu Tengah,2023-11-21 18:00:00,60,Hujan Ringan,100,22,72
Bengkulu Utara_2023-11-21T00:00:00,Bengkulu Utara,2023-11-21 00:00:00,1,Cerah Berawan,95,23,73
Bengkulu Utara_2023-11-21T06:00:00,Bengkulu Utara,2023-11-21 06:00:00,95,Hujan Petir,65,32,90
Bengkulu Utara_2023-11-21T12:00:00,Bengkulu Utara,2023-11-21 12:00:00,60,Hujan Ringan,95,24,75
Bengkulu Utara_2023-11-21T18:00:00,Bengkulu Utara,2023-11-21 18:00:00,60,Hujan Ringan,100,23,73
Bengkulu_2023-11-21T00:00:00,Bengkulu,2023-11-21 00:00:00,3,Berawan,90,24,75
Bengkulu_2023-11-21T06:00:00,Bengkulu,2023-11-21 06:00:00,3,Berawan,65,32,90
