id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF
Banjarnegara_2023-11-29T00:00:00,Banjarnegara,2023-11-29 00:00:00,3,Berawan,75,26,79
Banjarnegara_2023-11-29T06:00:00,Banjarnegara,2023-11-29 06:00:00,4,Berawan Tebal,65,31,88
Banjarnegara_2023-11-29T12:00:00,Banjarnegara,2023-11-29 12:00:00,3,Berawan,80,27,81
Banjarnegara_2023-11-29T18:00:00,Banjarnegara,2023-11-29 18:00:00,3,Berawan,85,25,77
Bantaeng_2023-11-29T00:00:00,Bantaeng,2023-11-29 00:00:00,1,Cerah Berawan,80,28,82
Bantaeng_2023-11-29T06:00:00,Bantaeng,2023-11-29 06:00:00,95,Hujan Petir,65,33,91
Bantaeng_2023-11-29T12:00:00,Bantaeng,2023-11-29 12:00:00,3,Berawan,80,28,82
Bantaeng_2023-11-29T18:00:00,Bantaeng,2023-11-29 18:00:00,3,Berawan,90,24,75
Bantul_2023-11-29T00:00:00,Bantul,2023-11-29 00:00:00,3,Berawan,90,25,77
Bantul_2023-11-29T06:00:00,Bantul,2023-11-29 06:00:00,1,Cerah Berawan,65,32,90
Bantul_2023-11-29T12:00:00,Bantul,2023-11-29 12:00:00,3,Berawan,85,26,79
Bantul_2023-11-29T18:00:00,Bantul,2023-11-29 18:00:00,3,Berawan,85,25,77
Banyuasin_2023-11-29T00:00:00,Banyuasin,2023-11-29 00:00:00,3,Berawan,95,24,75
Banyuasin_2023-11-29T06:00:00,Banyuasin,2023-11-29 06:00:00,60,Hujan Ringan,55,33,91
Banyuasin_2023-11-29T12:00:00,Banyuasin,2023-11-29 12:00:00,60,Hujan Ringan,70,29,84
Banyuasin_2023-11-29T18:00:00,Banyuasin,2023-11-29 18:00:00,60,Hujan Ringan,80,26,79
Banyumas_2023-11-29T00:00:00,Banyumas,2023-11-29 00:00:00,3,Berawan,75,27,81
Banyumas_2023-11-29T06:00:00,Banyumas,2023-11-29 06:00:00,4,Berawan Tebal,65,32,90
Banyumas_2023-11-29T12:00:00,Banyumas,2023-11-29 12:00:00,3,Berawan,80,27,81
Banyumas_2023-11-29T18:00:00,Banyumas,2023-11-29 18:00:00,3,Berawan,85,25,77
Banyuwangi_2023-11-29T00:00:00,Banyuwangi,2023-11-29 00:00:00,1,Cerah Berawan,80,28,82
Banyuwangi_2023-11-29T06:00:00,Banyuwangi,2023-11-29 06:00:00,1,Cerah Berawan,70,32,90
Banyuwangi_2023-11-29T12:00:00,Banyuwangi,2023-11-29 12:00:00,3,Berawan,85,26,79
Banyuwangi_2023-11-29T18:00:00,Banyuwangi,2023-11-29 18:00:00,3,Berawan,85,25,77
Barito Kuala_2023-11-29T00:00:00,Barito Kuala,2023-11-29 00:00:00,1,Cerah Berawan,80,28,82
Barito Kuala_2023-11-29T06:00:00,Barito Kuala,2023-11-29 06:00:00,60,Hujan Ringan,65,32,90
Barito Kuala_2023-11-29T12:00:00,Barito Kuala,2023-11-29 12:00:00,3,Berawan,85,26,79
Barito Kuala_2023-11-29T18:00:00,Barito Kuala,2023-11-29 18:00:00,1,Cerah Berawan,95,24,75
Barito Selatan_2023-11-29T00:00:00,Barito Selatan,2023-11-29 00:00:00,3,Berawan,90,27,81
Barito Selatan_2023-11-29T06:00:00,Barito Selatan,2023-11-29 06:00:00,3,Berawan,60,33,91
Barito Selatan_2023-11-29T12:00:00,Barito Selatan,2023-11-29 12:00:00,60,Hujan Ringan,90,26,79
Barito Selatan_2023-11-29T18:00:00,Barito Selatan,2023-11-29 18:00:00,3,Berawan,100,23,73
Barito Timur_2023-11-29T00:00:00,Barito Timur,2023-11-29 00:00:00,3,Berawan,90,27,81
Barito Timur_2023-11-29T06:00:00,Barito Timur,2023-11-29 06:00:00,3,Berawan,60,33,91
Barito Timur_2023-11-29T12:00:00,Barito Timur,2023-11-29 12:00:00,60,Hujan Ringan,90,26,79
Barito Timur_2023-11-29T18:00:00,Barito Timur,2023-11-29 18:00:00,3,Berawan,100,23,73
Barito Utara_2023-11-29T00:00:00,Barito Utara,2023-11-29 00:00:00,3,Berawan,90,27,81
Barito Utara_2023-11-29T06:00:00,Barito Utara,2023-11-29 06:00:00,60,Hujan Ringan,70,30,86
Barito Utara_2023-11-29T12:00:00,Barito Utara,2023-11-29 12:00:00,60,Hujan Ringan,90,26,79
Barito Utara_2023-11-29T18:00:00,Barito Utara,2023-11-29 18:00:00,3,Berawan,100,23,73
Barru_2023-11-29T00:00:00,Barru,2023-11-29 00:00:00,1,Cerah Berawan,85,28,82
Barru_2023-11-29T06:00:00,Barru,2023-11-29 06:00:00,60,Hujan Ringan,70,33,91
Barru_2023-11-29T12:00:00,Barru,2023-11-29 12:00:00,3,Berawan,85,28,82
Barru_2023-11-29T18:00:00,Barru,2023-11-29 18:00:00,3,Berawan,90,24,75
Batam_2023-11-29T00:00:00,Batam,2023-11-29 00:00:00,3,Berawan,85,27,81
Batam_2023-11-29T06:00:00,Batam,2023-11-29 06:00:00,3,Berawan,65,31,88
Batam_2023-11-29T12:00:00,Batam,2023-11-29 12:00:00,60,Hujan Ringan,85,27,81
Batam_2023-11-29T18:00:00,Batam,2023-11-29 18:00:00,95,Hujan Petir,95,25,77
Batang_2023-11-29T00:00:00,Batang,2023-11-29 00:00:00,3,Berawan,70,29,84
Batang_2023-11-29T06:00:00,Batang,2023-11-29 06:00:00,4,Berawan Tebal,55,34,93
Batang_2023-11-29T12:00:00,Batang,2023-11-29 12:00:00,4,Berawan Tebal,70,29,84
Batang_2023-11-29T18:00:00,Batang,2023-11-29 18:00:00,3,Berawan,80,27,81
Batanghari_2023-11-29T00:00:00,Batanghari,2023-11-29 00:00:00,1,Cerah Berawan,85,24,75
Batanghari_2023-11-29T06:00:00,Batanghari,2023-11-29 06:00:00,1,Cerah Berawan,65,31,88
Batanghari_2023-11-29T12:00:00,Batanghari,2023-11-29 12:00:00,3,Berawan,85,25,77
Batanghari_2023-11-29T18:00:00,Batanghari,2023-11-29 18:00:00,45,Berkabut,95,24,75
Batu_2023-11-29T00:00:00,Batu,2023-11-29 00:00:00,1,Cerah Berawan,90,21,70
Batu_2023-11-29T06:00:00,Batu,2023-11-29 06:00:00,95,Hujan Petir,70,28,82
Batu_2023-11-29T12:00:00,Batu,2023-11-29 12:00:00,60,Hujan Ringan,90,20,68
Batu_2023-11-29T18:00:00,Batu,2023-11-29 18:00:00,60,Hujan Ringan,100,17,63
Batubara_2023-11-29T00:00:00,Batubara,2023-11-29 00:00:00,1,Cerah Berawan,100,23,73
Batubara_2023-11-29T06:00:00,Batubara,2023-11-29 06:00:00,60,Hujan Ringan,75,30,86
Batubara_2023-11-29T12:00:00,Batubara,2023-11-29 12:00:00,60,Hujan Ringan,100,25,77
Batubara_2023-11-29T18:00:00,Batubara,2023-11-29 18:00:00,1,Cerah Berawan,100,23,73
Bau - Bau_2023-11-29T00:00:00,Bau - Bau,2023-11-29 00:00:00,1,Cerah Berawan,85,28,82
Bau - Bau_2023-11-29T06:00:00,Bau - Bau,2023-11-29 06:00:00,95,Hujan Petir,60,34,93
Bau - Bau_2023-11-29T12:00:00,Bau - Bau,2023-11-29 12:00:00,3,Berawan,90,26,79
Bau - Bau_2023-11-29T18:00:00,Bau - Bau,2023-11-29 18:00:00,1,Cerah Berawan,95,24,75
Bekasi_2023-11-29T00:00:00,Bekasi,2023-11-29 00:00:00,3,Berawan,85,24,75
Bekasi_2023-11-29T06:00:00,Bekasi,2023-11-29 06:00:00,60,Hujan Ringan,65,32,90
Bekasi_2023-11-29T12:00:00,Bekasi,2023-11-29 12:00:00,61,Hujan Sedang,80,25,77
Bekasi_2023-11-29T18:00:00,Bekasi,2023-11-29 18:00:00,61,Hujan Sedang,95,23,73
Belitung Timur_2023-11-29T00:00:00,Belitung Timur,2023-11-29 00:00:00,3,Berawan,95,25,77
Belitung Timur_2023-11-29T06:00:00,Belitung Timur,2023-11-29 06:00:00,95,Hujan Petir,75,29,84
Belitung Timur_2023-11-29T12:00:00,Belitung Timur,2023-11-29 12:00:00,60,Hujan Ringan,90,26,79
Belitung Timur_2023-11-29T18:00:00,Belitung Timur,2023-11-29 18:00:00,1,Cerah Berawan,90,25,77
Belitung_2023-11-29T00:00:00,Belitung,2023-11-29 00:00:00,1,Cerah Berawan,90,27,81
Belitung_2023-11-29T06:00:00,Belitung,2023-11-29 06:00:00,95,Hujan Petir,75,30,86
Belitung_2023-11-29T12:00:00,Belitung,2023-11-29 12:00:00,1,Cerah Berawan,90,26,79
Belitung_2023-11-29T18:00:00,Belitung,2023-11-29 18:00:00,60,Hujan Ringan,85,25,77
Belu_2023-11-29T00:00:00,Belu,2023-11-29 00:00:00,1,Cerah Berawan,75,28,82
Belu_2023-11-29T06:00:00,Belu,2023-11-29 06:00:00,95,Hujan Petir,55,34,93
Belu_2023-11-29T12:00:00,Belu,2023-11-29 12:00:00,1,Cerah Berawan,80,28,82
Belu_2023-11-29T18:00:00,Belu,2023-11-29 18:00:00,1,Cerah Berawan,90,24,75
Bener Meriah_2023-11-29T00:00:00,Bener Meriah,2023-11-29 00:00:00,60,Hujan Ringan,95,20,68
Bener Meriah_2023-11-29T06:00:00,Bener Meriah,2023-11-29 06:00:00,95,Hujan Petir,75,26,79
Bener Meriah_2023-11-29T12:00:00,Bener Meriah,2023-11-29 12:00:00,95,Hujan Petir,90,21,70
Bener Meriah_2023-11-29T18:00:00,Bener Meriah,2023-11-29 18:00:00,3,Berawan,100,18,64
Bengkalis_2023-11-29T00:00:00,Bengkalis,2023-11-29 00:00:00,3,Berawan,100,25,77
Bengkalis_2023-11-29T06:00:00,Bengkalis,2023-11-29 06:00:00,1,Cerah Berawan,75,29,84
Bengkalis_2023-11-29T12:00:00,Bengkalis,2023-11-29 12:00:00,1,Cerah Berawan,85,27,81
Bengkalis_2023-11-29T18:00:00,Bengkalis,2023-11-29 18:00:00,60,Hujan Ringan,95,24,75
Bengkayang_2023-11-29T00:00:00,Bengkayang,2023-11-29 00:00:00,1,Cerah Berawan,90,25,77
Bengkayang_2023-11-29T06:00:00,Bengkayang,2023-11-29 06:00:00,1,Cerah Berawan,60,33,91
Bengkayang_2023-11-29T12:00:00,Bengkayang,2023-11-29 12:00:00,3,Berawan,100,25,77
Bengkayang_2023-11-29T18:00:00,Bengkayang,2023-11-29 18:00:00,45,Berkabut,100,24,75
Bengkulu Selatan_2023-11-29T00:00:00,Bengkulu Selatan,2023-11-29 00:00:00,3,Berawan,100,24,75
Bengkulu Selatan_2023-11-29T06:00:00,Bengkulu Selatan,2023-11-29 06:00:00,3,Berawan,65,31,88
Bengkulu Selatan_2023-11-29T12:00:00,Bengkulu Selatan,2023-11-29 12:00:00,1,Cerah Berawan,95,25,77
Bengkulu Selatan_2023-11-29T18:00:00,Bengkulu Selatan,2023-11-29 18:00:00,60,Hujan Ringan,95,23,73
Bengkulu Tengah_2023-11-29T00:00:00,Bengkulu Tengah,2023-11-29 00:00:00,3,Berawan,100,22,72
Bengkulu Tengah_2023-11-29T06:00:00,Bengkulu Tengah,2023-11-29 06:00:00,3,Berawan,65,31,88
Bengkulu Tengah_2023-11-29T12:00:00,Bengkulu Tengah,2023-11-29 12:00:00,1,Cerah Berawan,100,23,73
Bengkulu Tengah_2023-11-29T18:00:00,Bengkulu Tengah,2023-11-29 18:00:00,3,Berawan,95,22,72
Bengkulu Utara_2023-11-29T00:00:00,Bengkulu Utara,2023-11-29 00:00:00,3,Berawan,90,23,73
Bengkulu Utara_2023-11-29T06:00:00,Bengkulu Utara,2023-11-29 06:00:00,60,Hujan Ringan,65,31,88
Bengkulu Utara_2023-11-29T12:00:00,Bengkulu Utara,2023-11-29 12:00:00,1,Cerah Berawan,95,23,73
Bengkulu Utara_2023-11-29T18:00:00,Bengkulu Utara,2023-11-29 18:00:00,3,Berawan,95,22,72
Bengkulu_2023-11-29T00:00:00,Bengkulu,2023-11-29 00:00:00,3,Berawan,95,24,75
Bengkulu_2023-11-29T06:00:00,Bengkulu,2023-11-29 06:00:00,1,Cerah Berawan,65,31,88
